x,y,yaw,v
-0.9726710748369101,8.625002000000002,3.141592653589793,3.0
-1.1630618485884483,8.625002000000002,3.141592653589793,3.0
-1.3534526223399723,8.625002000000002,3.141592653589793,3.0
-1.5438433960915035,8.625002000000002,3.141592653589793,3.0
-1.7342341698430346,8.625002000000002,3.141592653589793,3.0
-1.9246249435945657,8.625002000000002,3.141592653589793,3.0
-2.115015717346097,8.625002000000002,3.141592653589793,3.0
-2.305406491097621,8.625002000000002,3.141592653589793,3.0
-2.495797264849152,8.625002000000002,3.141592653589793,3.0
-2.686188038600676,8.625002000000002,3.141592653589793,3.0
-2.8765788123522142,8.625002000000002,3.141592653589793,3.0
-3.0669695861037383,8.625002000000002,3.141592653589793,3.0
-3.2573603598552694,8.625002000000002,3.141592653589793,3.0
-3.4477511336068005,8.625002000000002,3.141592653589793,3.0
-3.6381419073583317,8.625002000000002,3.141592653589793,3.0
-3.828532681109863,8.625002000000002,3.141592653589793,3.0
-4.018923454861394,8.625002000000002,3.141592653589793,3.0
-4.209314228612925,8.625002000000002,3.141592653589793,3.0
-4.399705002364456,8.625002000000002,3.141592653589793,3.0
-4.590095776115987,8.625002000000002,3.141592653589793,3.0
-4.780486549867511,8.625002000000002,3.141592653589793,3.0
-4.970877323619042,8.625002000000002,3.141592653589793,3.0
-5.1612680973705665,8.625002000000002,3.141592653589793,3.0
-5.351658871122105,8.625002000000002,3.141592653589793,3.0
-5.542049644873629,8.625002000000002,3.141592653589793,3.0
-5.732440418625167,8.625002000000002,3.141592653589793,3.0
-5.922831192376691,8.625002000000002,3.141592653589793,3.0
-6.113221966128222,8.625002000000002,3.141592653589793,3.0
-6.303612739879753,8.625002000000002,3.141592653589793,3.0
-6.494003513631284,8.625002000000002,3.141592653589793,3.0
-6.6843942873828155,8.625002000000002,3.141592653589793,3.0
-6.874785061134347,8.625002000000002,3.141592653589793,3.0
-7.065175834885878,8.625002000000002,3.141592653589793,3.0
-7.255566608637402,8.625002000000002,3.141592653589793,3.0
-7.445957382388933,8.625002000000002,3.141592653589793,3.0
-7.636348156140457,8.625002000000002,3.141592653589793,3.0
-7.826738929891995,8.625002000000002,3.141592653589793,3.0
-8.01712970364352,8.625002000000002,3.141592653589793,3.0
-8.20752047739505,8.625002000000002,3.141592653589793,3.0
-8.397911251146581,8.625002000000002,3.141592653589793,3.0
-8.588302024898113,8.625002000000002,3.141592653589793,3.0
-8.778692798649644,8.625002000000002,3.141592653589793,3.0
-8.969083572401175,8.625002000000002,3.141592653589793,3.0
-9.159474346152706,8.625002000000002,3.141592653589793,3.0
-9.349865119904237,8.625002000000002,3.141592653589793,3.0
-9.540255893655768,8.625002000000002,3.141592653589793,3.0
-9.730646667407292,8.625002000000002,3.141592653589793,3.0
-9.92103744115883,8.625002000000002,3.141592653589793,3.0
-10.111428214910354,8.625002000000002,3.141592653589793,3.0
-10.301818988661886,8.625002000000002,3.141592653589793,3.0
-10.49220976241341,8.625002000000002,3.141592653589793,3.0
-10.68260053616494,8.625002000000002,3.141592653589793,3.0
-10.872991309916472,8.625002000000002,3.141592653589793,3.0
-11.063382083668003,8.625002000000002,3.141592653589793,3.0
-11.253772857419534,8.625002000000002,3.141592653589793,3.0
-11.444163631171065,8.625002000000002,3.141592653589793,3.0
-11.634554404922596,8.625002000000002,3.141592653589793,3.0
-11.82494517867412,8.625002000000002,3.141592653589793,3.0
-12.015335952425659,8.625002000000002,3.141592653589793,3.0
-12.205726726177183,8.625002000000002,3.141592653589793,3.0
-12.396117499928714,8.625002000000002,3.141592653589793,3.0
-12.586508273680238,8.625002000000002,3.141592653589793,3.0
-12.776899047431776,8.625002000000002,3.141592653589793,3.0
-12.967289821183307,8.625002000000002,-3.13658176610614,2.8499828224623798
-13.156891883731397,8.62309788271586,-3.1297010976906456,2.797003444235152
-13.336511674245038,8.62061117072544,-3.0206000539568683,1.3545954182675972
-13.485523798923083,8.58314068181074,-2.7383698889572665,0.6418965168661338
-13.598987279936111,8.508639795943424,-2.360899817499246,0.5
-13.674372606198837,8.39606075532582,-1.980468359426012,0.5
-13.712468488914695,8.247307677242048,-1.7133909941273848,0.6698498239153143
-13.7224684889147,8.061059039114241,-1.6041433573549067,1.3815651524508434
-13.724998,7.871716023160417,-1.5774575029694302,2.3403614820528063
-13.724998,7.681325249408893,-1.5707963267948966,2.8038071585653905
-13.724998,7.490934475657362,-1.5707963267948966,3.0
-13.724998,7.3005437019058235,-1.5707963267948966,3.0
-13.724998,7.110152928154292,-1.5707963267948966,3.0
-13.724998,6.919762154402768,-1.5707963267948966,3.0
-13.724998,6.72937138065123,-1.5707963267948966,3.0
-13.724998,6.538980606899713,-1.5707963267948966,3.0
-13.724998,6.348589833148182,-1.5707963267948966,3.0
-13.724998,6.158199059396644,-1.5707963267948966,3.0
-13.724998,5.967808285645113,-1.5707963267948966,3.0
-13.724998,5.777417511893589,-1.5707963267948966,3.0
-13.724998,5.5870267381420575,-1.5707963267948966,3.0
-13.724998,5.396635964390526,-1.5707963267948966,3.0
-13.724998,5.206245190639002,-1.5707963267948966,3.0
-13.724998,5.015854416887471,-1.5707963267948966,3.0
-13.724998,4.825463643135933,-1.597340684336738,2.345874488183958
-13.734997999999997,4.639215005008133,-1.578375616101207,2.4930188896864944
-13.727781185815282,4.458261335815365,-1.5506918987175815,2.2975605944371456
-13.727781185815282,4.280296968935033,-1.5707963267948966,2.4471064469512775
