t_s,mode,x,y,yaw,speed,cmd_speed,cmd_steer,collisions
2.189,reactive,13.7666,-6.7163,0.3393,0.8071,0.8250,-0.4200,0
2.228,reactive,13.7993,-6.7123,0.2983,0.8080,0.8250,-0.4200,0
2.278,reactive,13.8240,-6.7102,0.2676,0.8075,0.8250,-0.4200,0
2.327,reactive,13.8569,-6.7086,0.2266,0.8083,0.8250,-0.4200,0
2.385,reactive,13.8651,-6.7084,0.2166,0.8084,0.8250,-0.4200,0
2.424,reactive,13.9063,-6.7087,0.1651,0.8082,0.8250,-0.4200,0
2.474,reactive,13.9228,-6.7094,0.1449,0.8087,0.8250,-0.4200,0
2.525,reactive,13.9475,-6.7111,0.1138,0.8080,0.8250,-0.4200,0
2.574,reactive,13.9721,-6.7136,0.0831,0.8088,0.8250,-0.4200,0
2.624,reactive,14.0129,-6.7194,0.0317,0.8085,0.8250,-0.4200,0
2.674,reactive,14.0372,-6.7238,0.0013,0.8090,0.8250,-0.4200,0
2.727,reactive,14.0614,-6.7291,-0.0297,0.8083,0.8250,-0.4200,0
2.774,reactive,14.0854,-6.7350,-0.0605,0.8090,0.8250,-0.4200,0
2.825,reactive,14.1092,-6.7417,-0.0912,0.8084,0.8250,-0.4200,0
2.874,reactive,14.1562,-6.7573,-0.1525,0.8083,0.8250,-0.4200,0
2.925,reactive,14.1946,-6.7725,-0.2041,0.8091,0.8250,-0.4200,0
2.975,reactive,14.2172,-6.7825,-0.2348,0.8085,0.8250,-0.4200,0
3.024,reactive,14.2615,-6.8046,-0.2961,0.8084,0.8250,-0.4200,0
3.075,reactive,14.2972,-6.8251,-0.3477,0.8092,0.8250,-0.4200,0
3.124,reactive,14.3182,-6.8383,-0.3784,0.8086,0.8250,-0.4200,0
3.189,reactive,14.3455,-6.8568,-0.4195,0.8092,0.8250,-0.4200,0
3.237,reactive,14.3720,-6.8765,-0.4605,0.8085,0.8250,-0.4200,0
3.275,reactive,14.3785,-6.8816,-0.4709,0.8088,0.8250,-0.4200,0
3.328,reactive,14.4285,-6.9246,-0.5528,0.8089,0.8250,-0.4200,0
3.375,reactive,14.4522,-6.9476,-0.5939,0.8086,0.8250,-0.4200,0
3.425,reactive,14.4749,-6.9715,-0.6349,0.8092,0.8250,-0.4200,0
3.476,reactive,14.4966,-6.9964,-0.6759,0.8085,0.8250,-0.4200,0
3.524,reactive,14.5222,-7.0287,-0.7270,0.8085,0.8250,-0.4200,0
3.574,reactive,14.5415,-7.0555,-0.7683,0.8089,0.8250,-0.4200,0
3.624,reactive,14.5641,-7.0900,-0.8196,0.8085,0.8250,-0.4200,0
3.674,reactive,14.5849,-7.1256,-0.8706,0.8085,0.8250,-0.4200,0
3.730,reactive,14.6001,-7.1549,-0.9119,0.8089,0.8250,-0.4200,0
3.775,reactive,14.6142,-7.1847,-0.9529,0.8086,0.8250,-0.4200,0
3.825,reactive,14.6270,-7.2151,-0.9939,0.8092,0.8250,-0.4200,0
3.874,reactive,14.6413,-7.2538,-1.0454,0.8088,0.8250,-0.4200,0
3.927,reactive,14.6513,-7.2853,-1.0860,0.8085,0.8250,-0.4200,0
3.974,reactive,14.6579,-7.3091,-1.1172,0.8088,0.8250,-0.4200,0
4.029,reactive,14.6656,-7.3412,-1.1578,0.8085,0.8250,-0.4200,0
4.074,reactive,14.6733,-7.3817,-1.2094,0.8092,0.8250,-0.4200,0
4.125,reactive,14.6789,-7.4226,-1.2608,0.8088,0.8250,-0.4200,0
4.174,reactive,14.6825,-7.4637,-1.3120,0.8086,0.8250,-0.4200,0
4.224,reactive,14.6838,-7.4966,-1.3530,0.8092,0.8250,-0.4200,0
4.274,reactive,14.6838,-7.5296,-1.3940,0.8086,0.8250,-0.4200,0
4.325,reactive,14.6825,-7.5626,-1.4348,0.8093,0.8250,-0.4200,0
4.385,reactive,14.6819,-7.5708,-1.4451,0.8085,0.8250,-0.4200,0
4.424,reactive,14.6797,-7.5955,-1.4762,0.8088,0.8250,-0.4200,0
4.478,reactive,14.6731,-7.6445,-1.5377,0.8086,0.8250,-0.4200,0
4.524,reactive,14.6670,-7.6770,-1.5784,0.8093,0.8250,-0.4200,0
4.574,reactive,14.6554,-7.7251,-1.6402,0.8092,0.8250,-0.4200,0
4.625,reactive,14.6460,-7.7567,-1.6813,0.8086,0.8250,-0.4200,0
4.675,reactive,14.6325,-7.7957,-1.7323,0.8085,0.8250,-0.4200,0
4.725,reactive,14.6170,-7.8339,-1.7839,0.8092,0.8250,-0.4200,0
4.775,reactive,14.6068,-7.8564,-1.8146,0.8086,0.8250,-0.4200,0
4.824,reactive,14.5920,-7.8860,-1.8557,0.8092,0.8250,-0.4200,0
4.874,reactive,14.5761,-7.9149,-1.8967,0.8086,0.8250,-0.4200,0
4.925,reactive,14.5590,-7.9431,-1.9375,0.8093,0.8250,-0.4200,0
4.984,reactive,14.5546,-7.9500,-1.9477,0.8085,0.8250,-0.4200,0
5.053,reactive,14.5455,-7.9638,-1.9685,0.8086,0.8250,-0.4200,0
5.084,reactive,14.5264,-7.9907,-2.0093,0.8093,0.8250,-0.4200,0
5.128,reactive,14.5010,-8.0232,-2.0608,0.8089,0.8250,-0.4200,0
5.175,reactive,14.4850,-8.0421,-2.0914,0.8085,0.8250,-0.4200,0
5.244,reactive,14.4570,-8.0724,-2.1429,0.8092,0.8250,-0.4200,0
5.274,reactive,14.4396,-8.0899,-2.1737,0.8086,0.8250,-0.4200,0
5.325,reactive,14.4215,-8.1069,-2.2045,0.8089,0.8250,-0.4200,0
5.379,reactive,14.3967,-8.1286,-2.2455,0.8086,0.8250,-0.4200,0
5.436,reactive,14.3644,-8.1543,-2.2965,0.8093,0.8250,-0.4200,0
5.494,reactive,14.3240,-8.1829,-2.3583,0.8092,0.8250,-0.4200,0
5.531,reactive,14.3032,-8.1962,-2.3891,0.8086,0.8250,-0.4200,0
5.575,reactive,14.2603,-8.2210,-2.4504,0.8085,0.8250,-0.4200,0
5.626,reactive,14.2309,-8.2360,-2.4917,0.8089,0.8250,-0.4200,0
5.697,reactive,14.2085,-8.2465,-2.5222,0.8085,0.8250,-0.4200,0
5.724,reactive,14.1858,-8.2562,-2.5534,0.8088,0.8250,-0.4200,0
5.775,reactive,14.1472,-8.2709,-2.6046,0.8086,0.8250,-0.4200,0
5.824,reactive,14.1238,-8.2788,-2.6353,0.8089,0.8250,-0.4200,0
5.882,reactive,14.1001,-8.2860,-2.6658,0.8085,0.8250,-0.4200,0
5.967,reactive,14.1001,-8.2860,-2.6658,0.8085,0.8250,-0.4200,0
6.065,reactive,14.0601,-8.2962,-2.7174,0.8092,0.8250,-0.4200,0
6.094,reactive,14.0359,-8.3014,-2.7482,0.8086,0.8250,-0.4200,0
6.156,reactive,13.9707,-8.3115,-2.8302,0.8086,0.8250,-0.4200,0
6.189,reactive,13.9461,-8.3140,-2.8610,0.8092,0.8250,-0.4200,0
6.229,reactive,13.9214,-8.3156,-2.8918,0.8086,0.8250,-0.4200,0
6.276,reactive,13.8884,-8.3166,-2.9328,0.8092,0.8250,-0.4200,0
6.337,reactive,13.8472,-8.3160,-2.9843,0.8088,0.8250,-0.4200,0
6.382,reactive,13.8142,-8.3140,-3.0249,0.8085,0.8250,-0.4200,0
6.424,reactive,13.7896,-8.3116,-3.0561,0.8088,0.8250,-0.4200,0
6.474,reactive,13.7488,-8.3060,-3.1072,0.8086,0.8250,-0.4200,0
6.524,reactive,13.7082,-8.2982,3.1249,0.8093,0.8250,-0.4200,0
6.576,reactive,13.6762,-8.2905,3.0835,0.8088,0.8250,-0.4200,0
6.624,reactive,13.6523,-8.2839,3.0531,0.8093,0.8250,-0.4200,0
6.676,reactive,13.6287,-8.2765,3.0221,0.8086,0.8250,-0.4200,0
6.724,reactive,13.5976,-8.2656,2.9813,0.8093,0.8250,-0.4200,0
6.774,reactive,13.5669,-8.2533,2.9399,0.8088,0.8250,-0.4200,0
6.824,reactive,13.5368,-8.2399,2.8992,0.8085,0.8250,-0.4200,0
6.874,reactive,13.5072,-8.2252,2.8579,0.8089,0.8250,-0.4200,0
6.924,reactive,13.4783,-8.2093,2.8169,0.8086,0.8250,-0.4200,0
6.975,reactive,13.4571,-8.1966,2.7861,0.8089,0.8250,-0.4200,0
7.025,reactive,13.4362,-8.1833,2.7556,0.8085,0.8250,-0.4200,0
7.075,reactive,13.4024,-8.1596,2.7041,0.8092,0.8250,-0.4200,0
7.124,reactive,13.3827,-8.1447,2.6733,0.8086,0.8250,-0.4200,0
7.174,reactive,13.3572,-8.1237,2.6323,0.8092,0.8250,-0.4200,0
7.224,reactive,13.3326,-8.1018,2.5912,0.8086,0.8250,-0.4200,0
7.274,reactive,13.3088,-8.0788,2.5505,0.8093,0.8250,-0.4200,0
7.324,reactive,13.2861,-8.0549,2.5090,0.8088,0.8250,-0.4200,0
7.374,reactive,13.2591,-8.0238,2.4579,0.8086,0.8250,-0.4200,0
7.424,reactive,13.2337,-7.9913,2.4068,0.8093,0.8250,-0.4200,0
7.474,reactive,13.2146,-7.9644,2.3654,0.8088,0.8250,-0.4200,0
7.524,reactive,13.2010,-7.9437,2.3350,0.8093,0.8250,-0.4200,0
7.574,reactive,13.1880,-7.9226,2.3040,0.8086,0.8250,-0.4200,0
7.624,reactive,13.1798,-7.9083,2.2835,0.8089,0.8250,-0.4200,0
7.674,reactive,13.1641,-7.8793,2.2424,0.8086,0.8250,-0.4200,0
7.725,reactive,13.1568,-7.8645,2.2218,0.8088,0.8250,-0.4200,0
7.774,reactive,13.1429,-7.8345,2.1811,0.8085,0.8250,-0.4200,0
7.824,reactive,13.1303,-7.8040,2.1398,0.8089,0.8250,-0.4200,0
7.874,reactive,13.1217,-7.7808,2.1093,0.8085,0.8250,-0.4200,0
7.924,reactive,13.1090,-7.7416,2.0578,0.8092,0.8250,-0.4200,0
7.974,reactive,13.1023,-7.7178,2.0270,0.8086,0.8250,-0.4200,0
8.024,reactive,13.0945,-7.6857,1.9860,0.8092,0.8250,-0.4200,0
8.074,reactive,13.0895,-7.6615,1.9552,0.8086,0.8250,-0.4200,0
8.124,reactive,13.0841,-7.6289,1.9142,0.8092,0.8250,-0.4200,0
8.174,reactive,13.0818,-7.6126,1.8939,0.8085,0.8250,-0.4200,0
8.224,reactive,13.0784,-7.5798,1.8526,0.8089,0.8250,-0.4200,0
8.277,reactive,13.0763,-7.5468,1.8116,0.8086,0.8250,-0.4200,0
8.332,reactive,13.0757,-7.5221,1.7808,0.8089,0.8250,-0.4200,0
8.375,reactive,13.0760,-7.4891,1.7397,0.8086,0.8250,-0.4200,0
8.424,reactive,13.0782,-7.4479,1.6887,0.8093,0.8250,-0.4200,0
8.486,reactive,0.0093,-0.0009,-0.0050,0.2417,0.9723,-0.3284,0
8.572,reactive,13.0872,-7.3739,1.5993,0.8328,0.8250,-0.4200,0
8.591,reactive,0.0211,-0.0030,-0.0167,0.3553,1.0000,-0.3111,0
8.649,reactive,13.0975,-7.3148,1.5348,0.8452,0.8250,-0.4200,0
8.678,reactive,0.0468,-0.0087,-0.0451,0.5043,1.0556,-0.2765,0
8.730,reactive,13.1093,-7.2640,1.4816,0.8589,0.8250,-0.4200,0
8.776,reactive,0.1129,-0.0240,-0.1055,0.6989,1.1574,-0.2132,0
8.834,reactive,0.1408,-0.0317,-0.1326,0.7485,1.2130,-0.1786,0
8.913,reactive,0.1878,-0.0445,-0.1652,0.8629,0.8250,-0.4200,0
8.932,reactive,0.1878,-0.0445,-0.1652,0.8629,1.2778,-0.1383,0
8.984,reactive,0.2220,-0.0536,-0.1841,0.8696,1.3148,-0.1152,0
9.051,reactive,0.2569,-0.0637,-0.2035,0.9422,1.3611,-0.0864,0
9.093,reactive,13.1914,-7.0120,1.2941,1.0731,0.8250,-0.4200,0
9.135,reactive,13.2172,-6.9384,1.2711,1.1516,0.8250,-0.4200,0
9.187,reactive,13.2357,-6.8904,1.2468,0.9349,0.8250,-0.4200,0
9.228,reactive,13.2519,-6.8582,1.2142,0.8634,0.8250,-0.4200,0
9.274,reactive,0.4228,-0.1229,-0.3194,0.8230,0.8250,-0.4200,0
9.333,reactive,13.3046,-6.7819,1.0992,0.8133,0.8250,-0.4200,0
9.385,reactive,13.3311,-6.7501,1.0480,0.8101,0.8250,-0.4200,0
9.425,reactive,13.3478,-6.7317,1.0168,0.8097,0.8250,-0.4200,0
9.476,reactive,0.5321,-0.1976,-0.4845,0.8093,1.0741,0.2650,0
9.532,reactive,0.5647,-0.2244,-0.5301,0.8598,0.9815,0.3226,0
9.580,reactive,0.5999,-0.2515,-0.5580,0.8986,0.9075,0.3687,0
9.639,reactive,0.6373,-0.2771,-0.5649,0.9080,0.8889,0.3802,0
9.686,reactive,0.6528,-0.2866,-0.5616,0.9074,0.8889,0.3802,0
9.727,reactive,13.4754,-6.6033,0.8725,0.8924,0.8250,-0.4200,0
9.787,reactive,13.4974,-6.5753,0.8818,0.8770,0.8250,-0.4200,0
9.855,reactive,13.5026,-6.5682,0.8849,0.8670,0.8250,-0.4200,0
9.918,reactive,0.7503,-0.3294,-0.4787,0.8457,0.8250,-0.4200,0
9.939,reactive,13.5287,-6.5346,0.8889,0.8400,0.8250,-0.4200,0
10.050,reactive,0.7898,-0.3442,-0.4535,0.8332,1.0278,0.2938,0
10.092,reactive,13.5687,-6.4923,0.8608,0.8226,0.8250,-0.4200,0
10.132,reactive,0.8427,-0.3687,-0.4509,0.8469,1.0371,0.2880,0
10.198,reactive,0.8806,-0.3875,-0.4535,0.8378,0.8250,-0.4200,0
10.234,reactive,13.6404,-6.4323,0.7864,0.8656,1.0186,0.2996,0
10.286,reactive,0.9341,-0.4150,-0.4594,0.8644,1.0000,0.3111,0
10.365,reactive,13.6745,-6.4045,0.7637,0.8862,0.8250,-0.4200,0
10.389,reactive,0.9658,-0.4302,-0.4558,0.8903,0.9908,0.3168,0
10.431,reactive,1.0156,-0.4498,-0.4295,0.8803,1.0371,0.2880,0
10.477,reactive,1.0409,-0.4584,-0.4126,0.8923,0.8250,-0.4200,0
10.527,reactive,1.1027,-0.4743,-0.3569,0.8847,1.1574,0.2132,0
10.574,reactive,1.1540,-0.4866,-0.3238,0.8972,1.1945,0.1901,0
10.625,reactive,1.1902,-0.4946,-0.3016,0.9473,0.8250,-0.4200,0
10.675,reactive,1.2268,-0.5021,-0.2801,0.8957,1.2593,0.1498,0
10.724,reactive,1.2809,-0.5134,-0.2587,0.9635,1.2871,0.1325,0
10.780,reactive,13.8689,-6.1991,0.8305,0.9703,0.8250,-0.4200,0
10.828,reactive,13.9119,-6.1447,0.8549,0.9324,0.8250,-0.4200,0
10.890,reactive,13.9413,-6.1112,0.8506,0.8618,0.8250,-0.4200,0
10.946,reactive,13.9720,-6.0820,0.8260,0.8322,0.8250,-0.4200,0
10.983,reactive,13.9983,-6.0615,0.7921,0.8172,0.8250,-0.4200,0
11.030,reactive,14.0260,-6.0433,0.7512,0.8112,0.8250,-0.4200,0
11.078,reactive,1.5277,-0.5906,-0.3477,0.8110,1.1019,0.2477,0
11.132,reactive,14.0840,-6.0104,0.6710,0.8504,0.8250,-0.4200,0
11.176,reactive,14.1068,-5.9980,0.6460,0.8471,0.8250,-0.4200,0
11.229,reactive,14.1450,-5.9799,0.5960,0.8202,0.8250,-0.4200,0
11.279,reactive,14.1838,-5.9647,0.5445,0.8124,0.8250,-0.4200,0
11.327,reactive,14.2230,-5.9517,0.4927,0.8106,0.8250,-0.4200,0
11.378,reactive,14.2628,-5.9408,0.4412,0.8093,0.8250,-0.4200,0
11.429,reactive,14.3031,-5.9318,0.3900,0.8088,0.8250,-0.4200,0
11.475,reactive,1.7211,-0.7124,-0.0594,0.4679,0.8250,-0.4200,0
11.530,reactive,1.7457,-0.7187,-0.0904,0.5341,1.4074,0.0576,0
11.578,reactive,14.4189,-5.9175,0.2492,0.8922,1.2963,0.1267,0
11.626,reactive,1.8107,-0.7385,-0.1566,0.8167,1.3519,0.0922,1
11.680,reactive,14.5175,-5.9047,0.2012,1.0698,0.8250,-0.4200,1
11.726,reactive,1.8898,-0.7557,-0.1744,0.8932,0.8250,-0.4200,1
11.776,reactive,14.6137,-5.8851,0.1997,0.8739,0.8250,-0.4200,1
11.830,reactive,14.6394,-5.8821,0.1850,0.8474,0.8250,-0.4200,1
11.876,reactive,1.9580,-0.7739,-0.0025,0.1189,1.2315,0.1671,1
11.926,reactive,1.9685,-0.7762,-0.0156,0.3269,1.0278,0.2938,1
11.976,reactive,1.9798,-0.7782,-0.0257,0.4304,1.2593,0.1498,1
12.034,reactive,14.7808,-5.8866,0.0551,0.9802,0.8250,-0.4200,1
12.075,reactive,2.0449,-0.7827,-0.0414,0.7015,1.3519,0.0922,1
12.126,reactive,2.0816,-0.7861,-0.0524,0.7993,1.3889,0.0691,1
12.180,reactive,14.9279,-5.8878,0.0220,1.0695,0.8250,-0.4200,1
12.232,reactive,14.9705,-5.8859,0.0281,1.0048,1.1204,0.2362,1
12.277,reactive,2.2076,-0.7926,-0.0517,0.9186,0.9723,0.3284,1
12.331,reactive,2.2541,-0.7939,-0.0424,0.9345,1.3796,0.0749,1
12.381,reactive,15.1137,-5.8806,0.0419,0.9961,0.8250,-0.4200,1
12.425,reactive,15.1739,-5.8748,0.0558,0.9449,0.8250,-0.4200,1
12.474,reactive,2.3853,-0.7896,-0.0072,0.8597,1.3982,0.0634,1
12.539,reactive,15.2626,-5.8773,0.0122,0.9219,0.8250,-0.4200,1
12.583,reactive,2.4584,-0.7945,-0.0285,0.9207,1.3333,0.1037,1
12.624,reactive,2.5123,-0.7994,-0.0483,0.9367,1.3241,0.1095,1
12.674,reactive,15.3777,-5.8857,-0.0289,1.0185,0.8250,-0.4200,1
12.724,reactive,2.6085,-0.8052,-0.0503,0.8935,0.9445,0.3457,2
12.777,reactive,2.6444,-0.8077,-0.0538,0.9026,0.8250,-0.4200,2
12.825,reactive,2.6722,-0.8087,-0.0002,0.0836,1.2593,0.1498,2
12.874,reactive,15.5617,-5.8921,-0.0318,0.9450,0.8250,-0.4200,2
12.925,reactive,2.6982,-0.8085,0.0010,0.4239,1.3889,0.0691,2
12.977,reactive,2.7123,-0.8089,-0.0014,0.5308,0.8250,-0.4200,2
13.026,reactive,15.6879,-5.8979,-0.0417,0.8795,1.1760,0.2016,2
13.077,reactive,2.7836,-0.8103,-0.0084,0.7488,0.9908,0.3168,2
13.127,reactive,2.8231,-0.8096,-0.0003,0.8145,1.3148,0.1152,2
13.178,reactive,2.8653,-0.8054,0.0241,0.8945,1.2222,0.1728,2
13.224,reactive,15.8796,-5.9002,-0.0039,1.0531,0.8250,-0.4200,2
13.279,reactive,2.9587,-0.7950,0.0614,0.8928,1.3148,0.1152,2
13.325,reactive,3.0032,-0.7921,0.0611,0.9302,1.4815,0.0115,2
13.384,reactive,3.0421,-0.7890,0.0657,1.0209,0.8250,-0.4200,2
13.428,reactive,16.0454,-5.8932,0.0203,0.9446,0.8250,-0.4200,2
13.476,reactive,3.1495,-0.7845,0.0460,0.8694,1.4352,0.0403,2
13.526,reactive,16.1351,-5.9002,-0.0280,0.9569,1.4907,-0.0058,2
13.578,reactive,3.2457,-0.7904,0.0012,1.0762,0.8250,-0.4200,2
13.627,reactive,16.2387,-5.9078,-0.0451,0.9772,1.3519,0.0922,2
13.680,reactive,3.3445,-0.7951,-0.0249,0.9950,1.2500,0.1555,2
13.725,reactive,3.3960,-0.7971,-0.0252,1.0588,0.8250,-0.4200,2
13.776,reactive,3.4477,-0.7954,-0.0051,0.9575,1.2871,0.1325,3
13.828,reactive,16.4362,-5.9155,-0.0263,0.9913,0.8250,-0.4200,3
13.877,reactive,3.5450,-0.7900,0.0235,0.9297,1.0926,0.2535,3
13.926,reactive,16.5231,-5.9131,-0.0039,0.9566,0.8250,-0.4200,3
13.977,reactive,3.6354,-0.7870,0.0275,0.8698,1.3056,0.1210,3
14.039,reactive,16.6046,-5.9090,0.0170,0.9051,1.0371,0.2880,3
14.082,reactive,3.6896,-0.7862,0.0240,0.9572,1.1574,0.2132,3
14.129,reactive,3.7282,-0.7835,0.0369,0.9802,1.1389,0.2247,3
14.176,reactive,3.7778,-0.7763,0.0686,1.0135,1.4167,0.0518,3
14.236,reactive,3.8297,-0.7673,0.0971,1.0917,1.4352,-0.0403,3
14.277,reactive,3.8741,-0.7607,0.1073,1.1514,1.4537,-0.0288,3
14.338,reactive,16.8401,-5.8764,0.1156,1.1850,1.3982,-0.0634,3
14.377,reactive,3.9329,-0.7541,0.1062,1.2148,1.4907,-0.0058,3
14.435,reactive,3.9946,-0.7487,0.0988,1.2630,0.8250,-0.4200,3
14.482,reactive,17.0281,-5.8584,0.1001,1.2284,1.4537,-0.0288,3
14.529,reactive,4.1232,-0.7381,0.0863,1.0879,0.8250,-0.4200,3
14.583,reactive,17.1373,-5.8507,0.0832,1.0240,0.8250,-0.4200,3
14.644,reactive,17.1847,-5.8496,0.0636,0.8909,0.8250,-0.4200,3
14.674,reactive,4.2315,-0.7352,0.0484,0.8633,0.8250,-0.4200,3
14.724,reactive,4.2571,-0.7379,0.0229,0.8370,1.3148,0.1152,3
14.775,reactive,4.2821,-0.7423,-0.0075,0.8484,1.4815,0.0115,3
14.826,reactive,17.2795,-5.8626,-0.0328,0.9296,0.8250,-0.4200,3
14.874,reactive,17.3250,-5.8712,-0.0727,0.8756,0.8250,-0.4200,3
14.924,reactive,17.3745,-5.8857,-0.1348,0.8258,0.8250,-0.4200,3
14.975,reactive,4.4173,-0.7703,-0.1288,0.8387,0.8250,-0.4200,3
15.024,reactive,17.4290,-5.9067,-0.2075,0.8125,1.0371,0.2880,4
15.076,reactive,17.4682,-5.9234,-0.2515,0.8655,0.8250,-0.4200,4
15.131,reactive,4.4694,-0.7854,-0.0210,0.3606,1.3056,0.1210,4
15.178,reactive,4.4905,-0.7900,-0.0475,0.5242,1.3796,0.0749,4
15.226,reactive,17.5886,-5.9841,-0.3758,1.0132,0.8250,-0.4200,4
15.281,reactive,17.6061,-5.9929,-0.3858,0.9478,1.3519,0.0922,4
15.333,reactive,4.5598,-0.8019,-0.0007,0.1370,0.8250,-0.4200,4
15.374,reactive,4.5730,-0.8023,-0.0028,0.3501,1.2037,0.1843,4
15.424,reactive,4.5895,-0.8030,-0.0063,0.4838,0.8250,-0.4200,4
15.480,reactive,17.6954,-6.0446,-0.4535,0.9389,1.2408,0.1613,4
15.526,reactive,4.6171,-0.8024,-0.0047,0.6097,1.2315,0.1671,4
15.579,reactive,17.7739,-6.0949,-0.5045,0.9869,1.3796,0.0749,4
15.636,reactive,17.7999,-6.1102,-0.5071,1.0281,1.3611,0.0864,4
15.675,reactive,17.8472,-6.1349,-0.4971,1.1016,0.9723,0.3284,4
15.730,reactive,4.7666,-0.7925,0.0405,0.9836,0.8250,-0.4200,4
15.776,reactive,17.9348,-6.1737,-0.4523,0.9737,0.8250,-0.4200,4
15.835,reactive,17.9527,-6.1801,-0.4383,0.9217,1.4907,0.0058,4
15.882,reactive,4.9023,-0.7728,0.0996,0.9075,1.2222,0.1728,4
15.927,reactive,4.9403,-0.7689,0.1000,0.9859,1.3982,0.0634,4
15.984,reactive,18.0744,-6.2291,-0.4083,1.0331,0.8250,-0.4200,4
16.037,reactive,18.1221,-6.2475,-0.3988,0.9541,0.8250,-0.4200,4
16.080,reactive,18.1631,-6.2666,-0.4121,0.8678,0.8250,-0.4200,4
16.132,reactive,18.1927,-6.2837,-0.4370,0.8369,0.8250,-0.4200,4
16.176,reactive,5.1640,-0.7541,0.0419,0.8176,1.4815,-0.0115,4
16.225,reactive,18.2531,-6.3305,-0.5253,0.9042,0.8250,-0.4200,4
16.274,reactive,5.2512,-0.7693,-0.0495,0.8650,0.8797,0.3860,4
16.324,reactive,5.2933,-0.7800,-0.0982,0.8583,1.1945,0.1901,5
16.375,reactive,5.3367,-0.7905,-0.1297,0.9237,0.8250,0.4200,5
16.424,reactive,5.3388,-0.7906,-0.0002,0.1217,1.3519,0.0922,5
16.475,reactive,18.4226,-6.4768,-0.6475,0.9503,0.8250,-0.4200,5
16.525,reactive,18.4610,-6.5032,-0.6367,0.8874,1.4537,0.0288,5
16.593,reactive,5.3932,-0.7893,0.0042,0.6089,1.4259,0.0461,5
16.629,reactive,18.4980,-6.5304,-0.6363,0.9779,0.8250,-0.4200,5
16.674,reactive,18.5489,-6.5665,-0.6298,1.0946,0.8250,-0.4200,5
16.736,reactive,5.4692,-0.7881,0.0088,0.8203,0.9815,0.3226,5
16.787,reactive,5.4938,-0.7887,0.0024,0.8198,1.4352,0.0403,5
16.832,reactive,5.5269,-0.7912,-0.0129,0.8412,1.3056,0.1210,5
