t_s,mode,x,y,yaw,speed,cmd_speed,cmd_steer,collisions
5.102,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.152,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.202,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.252,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.302,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.352,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.402,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.452,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.502,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.552,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.602,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.652,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.702,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.752,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.802,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.852,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.902,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.952,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.003,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.052,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.102,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.152,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.202,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.253,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.302,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.352,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.402,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.452,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.502,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.552,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.602,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.652,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.702,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.752,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.802,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.852,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.902,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.952,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.002,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.052,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.102,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.152,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.202,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.252,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.302,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.352,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.402,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.452,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.502,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.552,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.602,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.652,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.702,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.752,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.802,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.852,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.902,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.952,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.002,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.052,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.102,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.152,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.202,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.253,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.302,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.352,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.402,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.453,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.502,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.552,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.602,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.652,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.702,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.752,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.802,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.852,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.902,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.952,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.002,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.052,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.102,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.152,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.202,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.252,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.302,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.352,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.402,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.452,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.502,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.552,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.602,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.652,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.702,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.752,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.802,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.852,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.902,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.952,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.002,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.052,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.102,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.152,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.202,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.252,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.302,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.353,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.402,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.452,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.502,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.552,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.602,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.652,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.702,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.752,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.802,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.852,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.902,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.953,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.002,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.052,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.103,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.152,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.202,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.252,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.302,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.352,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.402,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.454,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.502,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.552,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.602,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.652,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.702,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.752,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.803,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.852,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.902,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.953,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.002,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.052,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.102,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.153,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.202,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.252,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.305,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.352,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.402,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.452,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.503,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.552,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.602,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.652,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.702,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.753,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.802,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.852,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.902,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.952,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.002,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.052,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.102,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.152,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.202,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.252,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.302,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.352,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.402,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.452,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.502,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.552,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.602,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.652,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.702,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.752,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.802,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.852,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.902,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.953,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.002,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.052,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.102,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.152,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.202,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.252,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.302,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.352,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.402,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.452,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.505,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.552,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.602,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.652,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.702,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.752,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.802,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.852,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.902,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.952,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.004,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.054,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.102,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.152,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.202,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.252,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.302,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.353,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.402,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.452,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.502,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.552,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.602,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.652,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.702,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.752,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.802,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.852,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.902,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.952,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.002,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.052,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.102,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.154,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.202,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.252,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.302,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.352,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.402,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.452,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.502,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.552,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.602,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.652,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.702,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.753,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.802,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.852,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.902,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.952,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17.002,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17.052,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17.102,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17.152,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17.202,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17.252,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17.302,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17.354,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17.402,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
