t_s,mode,x,y,yaw,speed,cmd_speed,cmd_steer,collisions
21.891,rrt,-0.9378,-0.2475,0.0413,0.6126,0.3500,-0.4200,0
21.950,rrt,-0.8921,-0.2509,0.0141,0.7047,0.6682,-0.2628,0
21.998,rrt,-0.8719,-0.2518,0.0076,0.5926,0.8244,0.1856,0
22.046,rrt,-0.8468,-0.2544,-0.0083,0.4624,0.3500,0.4200,0
22.085,rrt,-0.9025,-0.1043,-0.0191,0.5203,0.6498,-0.2719,0
22.138,rrt,-0.8826,-0.1063,-0.0275,0.4492,0.3500,0.4200,0
22.181,rrt,-0.8694,-0.1071,-0.0299,0.4502,1.0559,0.0712,0
22.226,rrt,-0.7696,-0.2629,-0.0441,0.4801,1.0773,0.0606,0
22.276,rrt,-0.8332,-0.1115,-0.0478,0.4078,0.7614,-0.2167,0
22.358,rrt,-0.8092,-0.1130,-0.0493,0.5495,1.0050,0.0964,0
22.405,rrt,-0.7166,-0.2657,-0.0454,0.5980,0.7355,0.2295,0
22.491,rrt,-0.6858,-0.2670,-0.0461,0.6332,1.0701,-0.0642,0
22.545,rrt,-0.6311,-0.2699,-0.0453,0.7048,1.0316,-0.0832,0
22.610,rrt,-0.6754,-0.1187,-0.0417,0.7570,1.1239,0.0376,0
22.682,rrt,-0.5565,-0.2660,-0.0101,0.8082,1.0164,-0.0907,0
22.748,rrt,-0.5938,-0.1229,-0.0490,0.8730,0.5614,-0.3155,0
22.818,rrt,-0.4702,-0.2669,-0.0113,0.9113,0.6544,-0.2696,0
22.879,rrt,-0.4161,-0.2695,-0.0251,0.8016,0.3500,-0.4200,0
22.935,rrt,-0.3739,-0.2756,-0.0562,0.6669,1.1582,0.0206,0
23.004,rrt,-0.3961,-0.1486,-0.1296,0.4748,0.3500,0.4200,0
23.078,rrt,-0.3143,-0.2910,-0.1193,0.5776,1.1917,-0.0041,0
23.153,rrt,-0.3570,-0.1616,-0.1702,0.4700,0.6985,0.2478,0
23.220,rrt,-0.3353,-0.1667,-0.1777,0.4872,1.0334,-0.0823,0
23.279,rrt,-0.3021,-0.1728,-0.1772,0.5985,0.4028,0.3939,0
23.329,rrt,-0.1735,-0.3096,-0.1148,0.6884,0.4181,0.3863,0
23.403,rrt,-0.1462,-0.3116,-0.1092,0.6116,0.3789,0.4057,0
23.474,rrt,-0.1243,-0.3125,-0.0998,0.4958,0.9510,0.1231,0
23.530,rrt,-0.1775,-0.1824,-0.1189,0.4132,1.0950,0.0519,0
23.583,rrt,-0.0926,-0.3097,-0.0678,0.4109,0.6468,0.2733,0
23.655,rrt,-0.0702,-0.3067,-0.0431,0.5084,0.8346,0.1805,0
23.722,rrt,-0.0299,-0.3030,-0.0140,0.5969,0.9647,-0.1163,0
23.807,rrt,0.0009,-0.2993,0.0082,0.6419,1.1552,0.0222,0
23.853,rrt,0.0414,-0.2957,0.0242,0.7155,0.9156,0.1405,0
23.885,rrt,0.0788,-0.2948,0.0225,0.7873,0.5398,-0.3262,0
23.899,rrt,0.0664,-0.1705,-0.0007,0.8413,1.0665,0.0660,0
23.975,rrt,0.1502,-0.2922,0.0298,0.7636,1.1472,-0.0261,0
24.025,rrt,0.1458,-0.1674,0.0162,0.8337,1.0261,0.0859,0
24.073,rrt,0.2242,-0.2869,0.0448,0.8822,0.4866,-0.3525,0
24.156,rrt,0.2787,-0.2839,0.0482,0.9277,0.7274,0.2335,0
24.214,rrt,0.3229,-0.2818,0.0463,0.6104,0.7127,-0.2408,0
24.310,rrt,0.3468,-0.2823,0.0368,0.6057,1.1316,-0.0338,0
24.364,rrt,0.3968,-0.2825,0.0250,0.6398,0.4243,-0.3833,0
24.423,rrt,0.4166,-0.2840,0.0132,0.6873,1.1728,0.0135,0
24.517,rrt,0.4082,-0.1606,0.0191,0.5731,1.1590,0.0203,0
24.580,rrt,0.4379,-0.1624,0.0062,0.6559,0.7857,0.2047,0
24.635,rrt,0.5137,-0.2890,-0.0126,0.7819,0.6067,-0.2932,0
24.736,rrt,0.5620,-0.2887,-0.0055,0.7980,1.0647,-0.0668,0
24.799,rrt,0.6139,-0.2844,0.0196,0.6713,0.9385,-0.1292,0
24.873,rrt,0.6252,-0.1573,0.0209,0.7269,0.8891,-0.1536,0
24.939,rrt,0.6630,-0.1587,0.0080,0.7763,0.7590,0.2179,0
25.005,rrt,0.6945,-0.1608,-0.0056,0.7999,1.0729,-0.0628,0
25.085,rrt,0.7426,-0.1646,-0.0235,0.7875,0.3500,-0.4200,0
25.144,rrt,0.8064,-0.1663,-0.0238,0.8389,0.3500,0.4200,0
25.194,rrt,0.8926,-0.2969,-0.0442,0.6978,0.4509,0.3702,0
25.238,rrt,0.8666,-0.1705,-0.0412,0.4662,0.3500,-0.4200,0
25.292,rrt,0.8883,-0.1720,-0.0444,0.4301,1.0377,-0.0802,0
25.339,rrt,0.9052,-0.1722,-0.0411,0.4037,0.6540,-0.2698,0
25.395,rrt,0.9251,-0.1734,-0.0437,0.4395,1.0720,-0.0633,0
25.435,rrt,0.9495,-0.1757,-0.0508,0.5157,0.9170,0.1399,0
25.501,rrt,1.0320,-0.3144,-0.0949,0.5769,1.0822,-0.0582,0
25.554,rrt,1.0696,-0.3209,-0.1086,0.6775,0.9225,0.1371,0
25.603,rrt,1.1123,-0.3249,-0.1039,0.7607,0.3500,0.4200,0
25.642,rrt,1.1435,-0.3281,-0.1039,0.7959,0.9020,-0.1473,0
25.691,rrt,1.1720,-0.3299,-0.0946,0.5885,0.6604,-0.2666,0
25.743,rrt,1.1309,-0.1921,-0.0632,0.5886,0.6394,0.2770,0
25.786,rrt,1.2322,-0.3316,-0.0765,0.6384,0.5425,0.3249,0
25.842,rrt,1.2576,-0.3343,-0.0815,0.6393,0.6078,0.2926,0
25.889,rrt,1.2246,-0.1984,-0.0654,0.5925,0.7998,-0.1977,0
25.949,rrt,1.3181,-0.3354,-0.0571,0.5827,0.3500,0.4200,0
25.991,rrt,1.3482,-0.3329,-0.0346,0.6237,1.0787,-0.0599,0
26.049,rrt,1.3019,-0.1931,-0.0136,0.5337,1.1009,0.0490,0
26.097,rrt,1.3218,-0.1907,0.0020,0.5248,0.9479,-0.1246,0
26.157,rrt,1.3578,-0.1874,0.0176,0.6706,0.3500,0.4200,0
26.196,rrt,1.4573,-0.3285,-0.0018,0.7283,0.6409,-0.2763,0
26.241,rrt,1.4360,-0.1869,0.0104,0.5735,0.4105,-0.3901,0
26.303,rrt,1.4534,-0.1870,0.0085,0.5824,1.1665,-0.0165,0
26.327,rrt,1.4761,-0.1883,-0.0014,0.5246,1.1700,0.0148,0
26.384,rrt,1.5063,-0.1929,-0.0266,0.5624,0.7902,-0.2025,0
26.438,rrt,1.5063,-0.1929,-0.0266,0.5624,0.9403,0.1283,0
26.483,rrt,1.6068,-0.3412,-0.0588,0.6622,1.1513,0.0241,0
26.556,rrt,1.6339,-0.3455,-0.0734,0.7060,1.1372,0.0310,0
26.609,rrt,1.6868,-0.3508,-0.0784,0.8205,0.3500,0.4200,0
26.653,rrt,1.6856,-0.2125,-0.0745,0.9064,0.3500,-0.4200,0
26.708,rrt,1.7615,-0.3553,-0.0683,0.6485,1.0098,-0.0940,0
26.763,rrt,1.7452,-0.2150,-0.0610,0.5173,0.5764,0.3081,0
26.822,rrt,1.8107,-0.3568,-0.0582,0.4983,0.3500,0.4200,0
26.870,rrt,1.8375,-0.3594,-0.0640,0.5503,0.3500,0.4200,0
26.930,rrt,1.8301,-0.2200,-0.0579,0.4735,1.0460,-0.0761,0
26.972,rrt,1.8804,-0.3594,-0.0479,0.3929,0.9506,0.1233,0
27.032,rrt,1.8963,-0.3574,-0.0324,0.4383,0.3500,0.4200,0
27.075,rrt,1.9215,-0.3553,-0.0166,0.5581,0.5482,0.3220,0
27.132,rrt,1.9271,-0.2068,0.0257,0.4501,1.0339,-0.0821,0
27.180,rrt,1.9756,-0.3489,0.0211,0.4492,1.0640,0.0672,0
27.230,rrt,1.9942,-0.3451,0.0401,0.5114,0.7564,-0.2192,0
27.275,rrt,1.9972,-0.1932,0.0807,0.6473,0.8888,-0.1538,0
27.330,rrt,2.0487,-0.3374,0.0651,0.6673,0.8838,0.1562,0
27.382,rrt,2.0592,-0.1873,0.0818,0.7185,0.7061,0.2441,0
27.427,rrt,2.1116,-0.3361,0.0488,0.7361,0.9110,0.1428,0
27.506,rrt,2.1559,-0.3337,0.0534,0.7240,1.0260,0.0860,0
27.574,rrt,2.1779,-0.3310,0.0625,0.7487,1.0501,0.0741,0
27.622,rrt,2.2257,-0.1715,0.1011,0.8295,0.6186,-0.2873,0
27.701,rrt,2.2679,-0.1651,0.1123,0.8754,0.9482,0.1244,0
27.764,rrt,2.3228,-0.3126,0.0974,0.7321,0.7834,-0.2059,0
27.821,rrt,2.3511,-0.1570,0.1025,0.7383,0.6526,-0.2705,0
27.866,rrt,2.3956,-0.3076,0.0882,0.7601,0.3671,-0.4116,0
27.921,rrt,2.4340,-0.1490,0.0976,0.7138,0.3500,-0.4200,0
28.014,rrt,2.4663,-0.1496,0.0737,0.5345,0.6935,-0.2503,0
28.096,rrt,2.4893,-0.3098,0.0292,0.4134,0.6022,-0.2954,0
28.165,rrt,2.5135,-0.1574,0.0147,0.4238,0.8384,-0.1787,0
28.240,rrt,2.5485,-0.3205,-0.0320,0.4800,1.0648,0.0668,0
28.287,rrt,2.5706,-0.1664,-0.0347,0.5316,0.8721,0.1620,0
28.332,rrt,2.6075,-0.3310,-0.0734,0.6391,0.9977,-0.1000,0
28.382,rrt,2.6343,-0.3341,-0.0782,0.6978,0.9287,0.1340,0
28.424,rrt,2.6630,-0.3358,-0.0739,0.7401,0.8605,0.1678,0
28.480,rrt,2.6994,-0.1754,-0.0465,0.7877,1.0573,-0.0705,0
28.526,rrt,2.7313,-0.1752,-0.0354,0.8016,0.8363,-0.1797,0
28.581,rrt,2.7555,-0.1742,-0.0242,0.8187,1.0531,0.0726,0
28.640,rrt,2.8163,-0.3391,-0.0398,0.8543,0.9026,-0.1469,0
28.701,rrt,2.8485,-0.1763,-0.0304,0.8700,0.3500,-0.4200,0
28.745,rrt,2.9212,-0.3469,-0.0577,0.8939,1.1171,0.0409,0
28.798,rrt,2.9331,-0.1824,-0.0520,0.6395,1.1410,0.0292,0
28.844,rrt,2.9642,-0.1878,-0.0737,0.6779,0.7040,0.2451,0
28.903,rrt,2.9853,-0.1909,-0.0814,0.7425,1.2000,-0.0000,0
28.958,rrt,3.0239,-0.1944,-0.0806,0.7648,0.3500,0.4200,0
29.024,rrt,3.0543,-0.1949,-0.0682,0.7847,0.6942,0.2499,0
29.091,rrt,3.1115,-0.1960,-0.0535,0.5202,0.3500,0.4200,0
29.133,rrt,3.1553,-0.3718,-0.0745,0.5842,1.0067,0.0955,0
29.194,rrt,3.1843,-0.3702,-0.0527,0.5102,0.8051,0.1951,0
29.239,rrt,3.1838,-0.1875,0.0097,0.5152,0.9994,-0.0991,0
29.301,rrt,3.2347,-0.3653,-0.0149,0.6311,0.8205,0.1875,0
29.362,rrt,3.2744,-0.3618,0.0065,0.7023,0.9312,-0.1328,0
29.406,rrt,3.3108,-0.3600,0.0143,0.7427,0.7528,-0.2210,0
29.463,rrt,3.3226,-0.1723,0.0657,0.7556,0.4544,-0.3684,0
29.523,rrt,3.3875,-0.3543,0.0346,0.7723,0.9327,-0.1321,0
29.578,rrt,3.3832,-0.1661,0.0729,0.7017,0.3500,0.4200,0
29.630,rrt,3.4248,-0.1671,0.0481,0.5731,0.9831,0.1072,0
29.682,rrt,3.4529,-0.1682,0.0355,0.4877,0.5961,0.2984,0
29.724,rrt,3.4765,-0.1671,0.0377,0.5139,0.5785,0.3071,0
29.783,rrt,3.5350,-0.3625,-0.0167,0.5827,0.8717,0.1622,0
29.837,rrt,3.5640,-0.3598,0.0024,0.5763,0.6309,0.2812,0
29.909,rrt,3.5872,-0.3561,0.0232,0.6019,0.3500,0.4200,0
29.971,rrt,3.6311,-0.3497,0.0515,0.6317,0.9292,-0.1338,0
30.024,rrt,3.6263,-0.1366,0.1459,0.4941,0.7770,0.2090,0
30.082,rrt,3.6867,-0.3355,0.1111,0.4940,0.4424,-0.3743,0
30.127,rrt,3.6724,-0.1210,0.1899,0.5954,0.6051,-0.2939,0
30.193,rrt,3.7003,-0.1123,0.2074,0.5331,0.3500,-0.4200,0
30.251,rrt,3.7311,-0.1050,0.2105,0.5359,0.3500,-0.4200,0
30.298,rrt,3.7564,-0.1015,0.1991,0.4496,0.3500,-0.4200,0
30.360,rrt,3.7770,-0.1011,0.1788,0.3782,0.8202,-0.1877,0
30.424,rrt,3.7992,-0.1024,0.1501,0.3517,1.0451,-0.0765,0
30.470,rrt,3.8145,-0.1032,0.1326,0.4167,0.5885,-0.3022,0
30.553,rrt,3.8380,-0.1030,0.1167,0.5265,1.1186,-0.0402,0
30.595,rrt,3.8663,-0.1016,0.1064,0.5763,0.9778,0.1098,0
30.643,rrt,3.8779,-0.1014,0.0998,0.5758,0.4898,-0.3509,0
30.681,rrt,3.9508,-0.3240,0.0280,0.7098,0.8581,0.1690,0
30.746,rrt,3.9779,-0.3237,0.0262,0.6134,0.3500,-0.4200,0
30.778,rrt,4.0085,-0.3240,0.0202,0.6374,1.0439,-0.0771,0
30.841,rrt,4.0170,-0.0949,0.0753,0.4831,1.0593,-0.0695,0
30.884,rrt,4.0442,-0.0938,0.0702,0.6041,0.3500,0.4200,0
30.944,rrt,4.0700,-0.0928,0.0653,0.6840,0.4855,-0.3530,0
30.988,rrt,4.1177,-0.3231,0.0142,0.5020,0.3500,0.4200,0
31.037,rrt,4.1194,-0.0893,0.0680,0.4744,0.4890,-0.3513,0
31.075,rrt,4.1380,-0.0883,0.0671,0.4322,0.7709,0.2120,0
31.167,rrt,4.1817,-0.3184,0.0330,0.4050,0.6519,0.2708,0
31.228,rrt,4.1751,-0.0844,0.0743,0.4558,1.0573,0.0705,0
31.320,rrt,4.2150,-0.0768,0.0997,0.5424,0.3500,-0.4200,0
31.393,rrt,4.2548,-0.0672,0.1283,0.6462,0.3500,0.4200,0
31.470,rrt,4.2879,-0.3024,0.0869,0.5612,0.7872,0.2040,0
31.529,rrt,4.3277,-0.0554,0.1374,0.4052,0.5164,-0.3378,0
31.582,rrt,4.3442,-0.2954,0.0976,0.4498,1.0810,-0.0588,0
31.633,rrt,4.3739,-0.0444,0.1609,0.4839,0.5594,-0.3165,0
31.665,rrt,4.4096,-0.0375,0.1652,0.5946,0.3500,-0.4200,0
31.722,rrt,4.4461,-0.0333,0.1536,0.5521,0.9661,-0.1156,0
31.797,rrt,4.4514,-0.0330,0.1501,0.5126,0.3500,-0.4200,0
31.828,rrt,4.4449,-0.2902,0.0676,0.4722,0.6287,-0.2823,0
31.889,rrt,4.4711,-0.2919,0.0489,0.5201,0.3500,0.4200,0
31.924,rrt,4.5259,-0.0336,0.0940,0.4856,1.0112,-0.0933,0
31.977,rrt,4.5142,-0.2967,0.0124,0.4450,0.3704,-0.4099,0
32.022,rrt,4.5634,-0.0355,0.0653,0.4456,0.6400,0.2767,0
32.079,rrt,4.5559,-0.2998,-0.0064,0.4479,0.6971,-0.2485,0
32.124,rrt,4.5736,-0.3019,-0.0173,0.4618,1.1511,0.0241,0
32.192,rrt,4.6452,-0.0377,0.0286,0.5463,0.3500,0.4200,0
32.227,rrt,4.6628,-0.0387,0.0210,0.6295,1.1570,-0.0213,0
32.282,rrt,4.6938,-0.0387,0.0191,0.5245,1.1109,0.0440,0
32.318,rrt,4.6831,-0.3090,-0.0336,0.6033,0.9582,0.1195,0
32.390,rrt,4.7472,-0.0367,0.0236,0.7000,1.1453,0.0270,0
32.429,rrt,4.7462,-0.3095,-0.0262,0.7675,0.8377,0.1790,0
32.470,rrt,4.8145,-0.0312,0.0453,0.8078,1.0659,-0.0663,0
32.548,rrt,4.8644,-0.0269,0.0555,0.8378,1.0647,0.0668,0
32.599,rrt,4.8899,-0.0241,0.0637,0.8690,0.3500,-0.4200,0
32.638,rrt,4.8975,-0.3046,0.0079,0.9069,0.7614,0.2167,0
32.690,rrt,4.9693,-0.0179,0.0691,0.7395,0.9545,0.1213,0
32.736,rrt,4.9887,-0.0166,0.0685,0.6128,0.6208,-0.2862,0
32.770,rrt,5.0269,-0.0130,0.0753,0.6757,0.3500,-0.4200,0
32.817,rrt,5.0542,-0.0092,0.0846,0.6739,0.6005,-0.2962,0
32.867,rrt,5.0563,-0.2991,0.0261,0.4849,0.9212,-0.1377,0
32.925,rrt,5.1031,-0.0068,0.0730,0.5027,1.1736,-0.0131,0
32.996,rrt,5.0972,-0.3027,0.0007,0.5630,1.0281,0.0850,0
33.046,rrt,5.1551,-0.0084,0.0475,0.6768,0.8057,0.1948,0
33.075,rrt,5.1917,-0.0069,0.0466,0.7775,0.6527,-0.2704,0
33.135,rrt,5.2316,-0.0039,0.0553,0.8080,1.1400,-0.0297,0
33.218,rrt,5.2528,-0.3020,0.0146,0.7231,0.3500,-0.4200,0
33.264,rrt,5.2889,-0.3012,0.0149,0.7591,0.3500,-0.4200,0
33.313,rrt,5.3333,-0.3014,0.0092,0.5943,1.0387,0.0797,0
33.359,rrt,5.3583,-0.3035,-0.0050,0.4319,1.1750,-0.0123,0
33.400,rrt,5.3899,0.0022,0.0310,0.5165,0.3500,0.4200,0
33.462,rrt,5.4127,0.0008,0.0201,0.6230,0.8437,-0.1760,0
33.500,rrt,5.4485,0.0010,0.0196,0.4895,0.8768,-0.1597,0
33.588,rrt,5.4434,-0.3123,-0.0390,0.4856,0.8541,0.1709,0
33.658,rrt,5.4754,-0.3146,-0.0456,0.5809,0.6847,0.2546,0
33.746,rrt,5.5059,-0.3185,-0.0591,0.6418,1.0086,0.0946,0
33.799,rrt,5.5829,0.0035,0.0181,0.6847,1.1658,-0.0169,0
33.873,rrt,5.6240,0.0086,0.0437,0.7105,0.9265,0.1351,0
33.923,rrt,5.6496,-0.3193,-0.0247,0.8444,0.8146,-0.1904,0
34.001,rrt,5.6837,-0.3198,-0.0221,0.8585,0.5642,-0.3141,0
34.051,rrt,5.7177,-0.3188,-0.0112,0.8392,0.9831,-0.1072,0
34.097,rrt,5.7724,-0.3198,-0.0177,0.6762,0.7337,-0.2304,0
34.139,rrt,5.7924,-0.3220,-0.0287,0.6841,1.1426,-0.0284,0
34.175,rrt,5.8550,0.0250,0.0464,0.7251,0.4356,0.3777,0
34.252,rrt,5.8572,-0.3297,-0.0596,0.7629,0.3500,0.4200,0
34.298,rrt,5.9302,0.0220,0.0162,0.5338,0.3500,0.4200,0
34.350,rrt,5.9183,-0.3350,-0.0652,0.4268,0.8578,-0.1691,0
34.447,rrt,5.9664,0.0258,0.0345,0.3883,0.3500,-0.4200,0
34.552,rrt,5.9504,-0.3322,-0.0387,0.4399,0.3500,-0.4200,0
34.654,rrt,6.0319,0.0382,0.0818,0.4269,1.1134,0.0428,0
34.717,rrt,6.0518,0.0391,0.0780,0.3761,0.9154,-0.1406,0
34.769,rrt,6.0568,-0.3448,-0.0860,0.4797,0.6092,-0.2919,0
34.824,rrt,6.0836,-0.3508,-0.1049,0.5933,0.3500,-0.4200,0
34.848,rrt,6.1231,0.0400,0.0544,0.6142,0.3931,0.3987,0
34.980,rrt,6.1367,-0.3627,-0.1400,0.5168,0.4388,0.3761,0
35.034,rrt,6.1675,0.0360,0.0180,0.4632,1.0790,0.0598,0
35.086,rrt,6.1978,0.0348,0.0090,0.4204,0.3500,-0.4200,0
35.122,rrt,6.2060,-0.3782,-0.1645,0.5066,0.9217,0.1375,0
35.159,rrt,6.2574,0.0371,0.0178,0.4978,0.3500,-0.4200,0
35.236,rrt,6.2732,0.0378,0.0203,0.5550,0.3500,0.4200,0
35.297,rrt,6.2859,-0.3899,-0.1584,0.4070,0.3500,-0.4200,0
35.363,rrt,6.3269,0.0399,0.0254,0.3717,1.1213,-0.0389,0
35.416,rrt,6.3294,-0.3994,-0.1711,0.3534,1.0599,0.0692,0
35.474,rrt,6.3727,0.0413,0.0263,0.4899,0.8611,0.1674,0
35.595,rrt,6.3891,-0.4123,-0.1818,0.6587,0.4837,-0.3539,0
35.663,rrt,6.4266,0.0435,0.0310,0.6844,0.7828,0.2061,0
35.749,rrt,6.4913,0.0491,0.0489,0.5492,0.6690,0.2624,0
35.807,rrt,6.5201,0.0507,0.0505,0.5993,0.3500,0.4200,0
35.863,rrt,6.5212,-0.4252,-0.1301,0.6223,0.6445,0.2745,0
35.925,rrt,6.5749,0.0597,0.0855,0.5720,1.1995,0.0002,0
35.989,rrt,6.5690,-0.4226,-0.0829,0.4603,0.5272,-0.3324,0
36.058,rrt,6.6089,0.0687,0.1189,0.5236,0.3500,-0.4200,0
36.092,rrt,6.6302,-0.4207,-0.0509,0.5890,0.5398,0.3262,0
36.126,rrt,6.6528,-0.4222,-0.0545,0.5195,0.3500,0.4200,0
36.200,rrt,6.6763,-0.4255,-0.0656,0.4719,0.3500,-0.4200,0
36.231,rrt,6.6943,-0.4271,-0.0677,0.4164,1.1381,-0.0306,0
36.314,rrt,6.7225,0.0894,0.1484,0.3688,0.8403,-0.1777,0
36.369,rrt,6.7367,-0.4295,-0.0660,0.5386,0.5264,0.3328,0
36.452,rrt,6.7769,0.1001,0.1586,0.6120,0.3500,-0.4200,0
36.514,rrt,6.8098,-0.4366,-0.0776,0.5726,0.8642,-0.1659,0
36.576,rrt,6.8369,-0.4378,-0.0717,0.4815,0.3500,0.4200,0
36.622,rrt,6.8650,-0.4404,-0.0748,0.5113,0.4997,-0.3460,0
36.696,rrt,6.8800,0.1104,0.1301,0.4693,0.3500,0.4200,0
36.751,rrt,6.9057,0.1128,0.1250,0.4247,0.3500,0.4200,0
36.787,rrt,6.9369,-0.4531,-0.1112,0.3922,0.5162,-0.3379,0
36.834,rrt,6.9387,0.1142,0.1108,0.3797,0.6012,-0.2959,0
36.880,rrt,6.9572,0.1164,0.1111,0.3798,0.5804,-0.3061,0
36.930,rrt,6.9790,-0.4603,-0.1245,0.4196,0.3500,-0.4200,0
36.978,rrt,6.9991,0.1167,0.0878,0.4494,1.0005,-0.0986,0
37.015,rrt,7.0253,0.1134,0.0577,0.3916,0.3500,-0.4200,0
37.082,rrt,7.0466,-0.4837,-0.1970,0.4510,0.3500,0.4200,0
37.140,rrt,7.0584,-0.4890,-0.2131,0.3967,0.3500,0.4200,0
37.204,rrt,7.0793,-0.4986,-0.2404,0.3617,0.4554,-0.3679,0
37.262,rrt,7.0957,0.1002,-0.0253,0.3537,1.0645,-0.0670,0
37.330,rrt,7.1166,-0.5114,-0.2584,0.3659,1.1510,-0.0242,0
37.425,rrt,7.1519,-0.5227,-0.2682,0.5755,1.1542,0.0227,0
37.528,rrt,7.1696,-0.5279,-0.2696,0.6538,0.3500,0.4200,0
37.599,rrt,7.2424,-0.5489,-0.2730,0.8461,0.3500,-0.4200,0
37.675,rrt,7.2985,-0.5633,-0.2650,0.6482,0.6002,0.2964,0
37.727,rrt,7.3248,-0.5682,-0.2514,0.4532,0.9770,-0.1102,0
37.776,rrt,7.3575,-0.5749,-0.2426,0.4303,0.6452,-0.2741,0
37.853,rrt,7.3710,-0.5771,-0.2363,0.4886,0.3500,0.4200,0
37.916,rrt,7.3573,0.0869,-0.0270,0.5441,0.6052,0.2939,0
37.966,rrt,7.3735,0.0858,-0.0318,0.5141,0.3500,0.4200,0
38.017,rrt,7.4012,0.0848,-0.0324,0.4599,1.0214,-0.0882,0
38.070,rrt,7.4189,0.0857,-0.0241,0.4097,0.3982,-0.3962,0
38.109,rrt,7.4389,0.0882,-0.0072,0.4386,0.3500,-0.4200,0
38.146,rrt,7.4679,0.0907,0.0067,0.4630,0.3500,0.4200,0
38.190,rrt,7.5292,-0.5978,-0.1611,0.4155,0.3500,0.4200,0
38.245,rrt,7.5485,-0.6004,-0.1583,0.3722,0.9542,0.1215,0
38.297,rrt,7.5631,-0.6014,-0.1510,0.3569,0.3500,-0.4200,0
38.344,rrt,7.5857,-0.6013,-0.1317,0.4331,0.3500,0.4200,0
38.394,rrt,7.6041,-0.6020,-0.1224,0.4375,1.1766,-0.0116,0
38.434,rrt,7.6281,-0.6038,-0.1159,0.3732,0.3500,0.4200,0
38.496,rrt,7.5863,0.0954,0.0254,0.4415,0.6251,-0.2841,0
38.548,rrt,7.6656,-0.6040,-0.0941,0.4001,0.9170,-0.1399,0
38.591,rrt,7.6271,0.0978,0.0323,0.4468,0.3500,-0.4200,0
38.624,rrt,7.6410,0.0981,0.0314,0.4848,0.7008,0.2467,0
38.681,rrt,7.6654,0.0970,0.0208,0.4406,0.5297,-0.3312,0
38.734,rrt,7.7300,-0.6038,-0.0654,0.4388,0.3500,0.4200,0
38.772,rrt,7.7093,0.0951,0.0060,0.5105,0.8742,0.1610,0
38.840,rrt,7.7285,0.0940,-0.0011,0.4360,0.3500,0.4200,0
38.883,rrt,7.7616,0.0947,0.0032,0.5338,1.1453,-0.0270,0
38.939,rrt,7.7818,0.0969,0.0161,0.4530,0.4047,0.3930,0
38.975,rrt,7.7955,0.0993,0.0284,0.4989,1.0658,0.0663,0
39.037,rrt,7.8591,-0.5979,-0.0011,0.4764,0.5253,-0.3334,0
39.092,rrt,7.8788,-0.5951,0.0144,0.5439,1.2000,0.0000,0
39.158,rrt,7.8788,0.1113,0.0699,0.5723,0.3500,0.4200,0
39.194,rrt,7.9434,-0.5913,0.0254,0.6449,0.4427,0.3742,0
39.220,rrt,7.9568,-0.5910,0.0249,0.6964,0.3500,0.4200,0
39.302,rrt,7.9606,0.1177,0.0766,0.5187,0.7011,0.2465,0
39.342,rrt,7.9904,0.1251,0.1043,0.3810,1.0293,0.0843,0
39.399,rrt,8.0441,-0.5825,0.0600,0.4210,0.6416,0.2759,0
39.428,rrt,8.0618,-0.5789,0.0740,0.4869,0.4098,-0.3905,0
39.516,rrt,8.0454,0.1402,0.1493,0.5892,0.5919,-0.3005,0
39.587,rrt,8.1205,-0.5697,0.0975,0.4726,0.3500,-0.4200,0
39.656,rrt,8.1524,-0.5685,0.0871,0.4670,1.0820,-0.0583,0
39.695,rrt,8.1833,-0.5717,0.0557,0.3862,0.3500,0.4200,0
39.755,rrt,8.1557,0.1517,0.1178,0.4005,0.6268,-0.2832,0
39.802,rrt,8.1735,0.1509,0.1018,0.4260,0.3500,0.4200,0
39.855,rrt,8.2364,-0.5780,0.0101,0.3898,0.4643,0.3635,0
39.896,rrt,8.2524,-0.5793,0.0020,0.3903,0.3500,0.4200,0
39.959,rrt,8.2335,0.1515,0.0753,0.3941,0.9751,-0.1111,0
39.997,rrt,8.2452,0.1527,0.0768,0.3804,0.3500,0.4200,0
40.036,rrt,8.2982,-0.5778,0.0101,0.3621,0.3500,0.4200,0
40.108,rrt,8.3240,-0.5750,0.0238,0.4285,1.0652,0.0666,0
40.162,rrt,8.3015,0.1621,0.1024,0.3734,0.5905,-0.3011,0
40.216,rrt,8.3587,-0.5678,0.0583,0.4247,0.3500,0.4200,0
40.264,rrt,8.3777,-0.5635,0.0755,0.5183,0.3500,0.4200,0
40.301,rrt,8.3656,0.1808,0.1600,0.4392,0.3500,0.4200,0
40.347,rrt,8.3698,0.1821,0.1635,0.4207,0.3500,-0.4200,0
40.406,rrt,8.3951,0.1922,0.1953,0.3581,0.3500,-0.4200,0
40.451,rrt,8.4538,-0.5453,0.1361,0.3543,0.3500,-0.4200,0
40.518,rrt,8.4316,0.2066,0.2314,0.3510,0.3500,0.4200,0
40.575,rrt,8.4417,0.2094,0.2340,0.3509,0.6066,0.2932,0
40.655,rrt,8.5056,-0.5344,0.1540,0.3504,0.3978,0.3964,0
40.777,rrt,8.4938,0.2252,0.2515,0.4096,0.3500,0.4200,0
40.930,rrt,8.5198,0.2380,0.2838,0.3956,0.0000,0.0000,0
