t_s,mode,x,y,yaw,speed,cmd_speed,cmd_steer,collisions
3.518,rrt,0.0907,0.0000,0.0000,0.6472,2.0000,0.0000,0
3.572,rrt,7.9310,-0.2692,0.2495,0.3421,2.0000,0.0000,0
3.654,rrt,0.1498,0.0000,0.0000,0.6790,0.0000,0.0000,0
3.738,rrt,7.9976,-0.2522,0.2495,0.9815,0.0000,0.0000,0
3.782,rrt,0.2657,0.0000,0.0000,0.6299,2.0000,0.0000,0
3.843,rrt,8.0914,-0.2283,0.2495,0.2412,2.0000,0.0000,0
3.931,rrt,0.3080,0.0000,0.0000,0.5524,2.0000,0.0000,0
3.997,rrt,8.1753,-0.2069,0.2495,1.0223,1.3000,0.0163,0
4.057,rrt,8.2423,-0.1898,0.2495,1.2701,2.0000,0.0106,0
4.116,rrt,0.4919,0.0002,0.0017,1.2737,2.0000,0.0069,0
4.214,rrt,8.3455,-0.1629,0.2530,1.4260,2.0000,0.0045,0
4.313,rrt,0.6916,0.0027,0.0108,1.5966,0.0000,0.0000,0
4.411,rrt,0.8249,0.0054,0.0169,1.7268,0.0000,0.0000,0
4.460,rrt,0.9259,0.0078,0.0210,1.4787,2.0000,0.0029,0
4.533,rrt,8.7242,-0.0597,0.2664,0.8934,2.0000,0.0019,0
4.611,rrt,1.0606,0.0111,0.0234,1.1848,0.0000,0.0000,0
4.658,rrt,8.8571,-0.0223,0.2715,1.2772,2.0000,0.0012,0
4.720,rrt,8.9410,0.0017,0.2744,0.9951,2.0000,0.0008,0
4.791,rrt,8.9590,0.0068,0.2745,0.9523,0.0000,0.0000,0
4.842,rrt,1.3499,0.0211,0.0342,1.3541,2.0000,0.0005,0
4.887,rrt,1.3918,0.0228,0.0361,1.4419,2.0000,0.0003,0
4.903,rrt,9.1211,0.0540,0.2807,1.2349,0.0000,0.0000,0
4.982,rrt,1.4854,0.0268,0.0389,1.4135,2.0000,0.0002,0
5.018,rrt,1.5598,0.0300,0.0401,0.9659,2.0000,0.0001,0
5.107,rrt,9.2845,0.1023,0.2851,1.0369,0.0000,0.0000,0
5.177,rrt,1.6666,0.0350,0.0439,1.2716,2.0000,0.0001,0
5.251,rrt,9.4297,0.1461,0.2898,0.8723,0.0000,0.0000,0
5.332,rrt,9.4844,0.1624,0.2898,0.9670,0.0000,0.0000,0
5.385,rrt,9.5373,0.1782,0.2898,0.6825,0.0000,0.0000,0
5.457,rrt,9.5485,0.1816,0.2898,0.4923,0.0000,0.0000,0
5.547,rrt,9.5683,0.1875,0.2898,0.0597,0.0000,0.0000,0
5.607,rrt,1.9294,0.0475,0.0461,0.0103,0.0000,0.0000,0
5.681,rrt,9.5709,0.1882,0.2898,0.0025,0.0000,0.0000,0
5.699,rrt,1.9298,0.0475,0.0461,0.0008,2.0000,0.0001,0
5.772,rrt,9.5710,0.1883,0.2898,0.0003,2.0000,0.0000,0
5.857,rrt,9.5750,0.1895,0.2898,0.2722,0.0000,0.0000,0
5.911,rrt,9.6448,0.2103,0.2898,0.9890,2.0000,0.0000,0
5.959,rrt,2.0632,0.0536,0.0461,0.7024,2.0000,0.0000,0
6.030,rrt,9.7254,0.2343,0.2898,0.7967,0.0000,0.0000,0
6.083,rrt,2.1366,0.0570,0.0461,0.9924,2.0000,0.0000,0
6.148,rrt,9.8132,0.2605,0.2898,1.0900,0.0000,0.0000,0
6.222,rrt,2.2210,0.0609,0.0461,0.7994,0.0000,0.0000,0
6.285,rrt,9.9375,0.2975,0.2898,0.6322,2.0000,0.0000,0
6.327,rrt,9.9572,0.3034,0.2898,0.2347,2.0000,0.0000,0
6.392,rrt,2.2899,0.0641,0.0461,0.3232,2.0000,0.0000,0
6.465,rrt,2.3304,0.0660,0.0461,0.8077,2.0000,0.0000,0
6.514,rrt,2.3775,0.0681,0.0461,1.0655,0.0000,0.0000,0
6.533,rrt,2.4487,0.0714,0.0461,1.3024,2.0000,0.0000,0
6.608,rrt,10.1773,0.3690,0.2898,1.2254,0.0000,0.0000,1
6.673,rrt,2.5853,0.0777,0.0461,1.4824,0.0000,0.0000,1
6.724,rrt,10.2621,0.3943,0.0000,0.0000,0.0000,0.0000,1
6.772,rrt,2.6734,0.0818,0.0461,0.7216,0.0000,0.0000,1
6.842,rrt,2.6947,0.0828,0.0461,0.3533,0.0000,0.0000,1
6.884,rrt,2.7056,0.0833,0.0461,0.1230,2.0000,0.0000,1
6.903,rrt,10.2621,0.3943,0.0000,0.0000,2.0000,0.0000,1
6.963,rrt,10.2644,0.3943,-0.0000,0.2029,0.0000,0.0000,1
7.027,rrt,2.7275,0.0843,0.0461,0.5279,2.0000,0.0000,1
7.124,rrt,2.7331,0.0845,0.0461,0.5979,2.0000,0.0000,1
7.203,rrt,2.7523,0.0854,0.0461,0.2165,2.0000,0.0000,1
7.279,rrt,2.8110,0.0881,0.0461,0.9043,2.0000,0.0000,1
7.429,rrt,2.8983,0.0922,0.0461,1.2580,2.0000,0.0000,1
7.536,rrt,10.2971,0.3943,-0.0000,0.0190,0.0000,0.0000,1
7.587,rrt,10.2974,0.3943,-0.0000,0.0190,0.0000,0.0000,1
7.639,rrt,3.1500,0.1038,0.0461,1.4525,2.0000,0.0000,1
7.682,rrt,3.1771,0.1050,0.0461,1.2623,0.0000,0.0000,2
7.735,rrt,3.2487,0.1083,0.0461,1.0339,0.0000,0.0000,2
7.788,rrt,10.2983,0.3943,0.0000,0.0000,0.0000,0.0000,2
7.814,rrt,3.3255,0.1119,0.0461,0.4579,2.0000,0.0000,2
7.841,rrt,3.3330,0.1122,0.0461,0.3003,2.0000,0.0000,2
7.902,rrt,3.3412,0.1126,0.0461,0.1291,0.0000,0.0000,2
7.936,rrt,3.3532,0.1131,0.0461,0.4604,2.0000,0.0000,2
7.991,rrt,3.3699,0.1139,0.0461,0.4075,0.0000,0.0000,2
8.052,rrt,3.3922,0.1149,0.0461,0.3018,2.0000,0.0000,2
8.119,rrt,10.2990,0.3943,0.0000,0.0000,0.0000,0.0000,2
8.172,rrt,3.4120,0.1159,0.0461,0.4860,2.0000,0.0000,2
8.207,rrt,10.2995,0.3943,0.0000,0.0000,2.0000,0.0000,2
8.270,rrt,10.2997,0.3943,-0.0000,0.0190,0.0000,0.0000,2
8.290,rrt,3.4792,0.1190,0.0461,0.7814,0.0000,0.0000,2
8.350,rrt,3.5241,0.1210,0.0461,0.5141,2.0000,0.0000,2
8.384,rrt,10.3004,0.3943,0.0000,0.0000,0.0000,0.0000,2
8.452,rrt,3.5624,0.1228,0.0461,0.3580,2.0000,0.0000,2
8.518,rrt,10.3007,0.3943,0.0000,0.0000,0.0000,0.0000,2
8.575,rrt,10.3011,0.3943,-0.0000,0.0190,2.0000,0.0000,2
8.619,rrt,10.3013,0.3943,0.0000,0.0000,2.0000,0.0000,2
8.652,rrt,3.6304,0.1259,0.0461,0.2987,0.0000,0.0000,2
8.686,rrt,10.3019,0.3943,-0.0000,0.0190,0.0000,0.0000,3
8.748,rrt,10.3020,0.3943,0.0000,0.0000,0.0000,0.0000,3
8.815,rrt,3.6736,0.1279,0.0461,0.0936,2.0000,0.0000,3
8.863,rrt,10.3020,0.3943,0.0000,0.0000,0.0000,0.0000,3
8.896,rrt,10.3021,0.3943,-0.0000,0.0190,0.0000,0.0000,3
8.943,rrt,3.7032,0.1293,0.0461,0.1578,0.0000,0.0000,3
8.986,rrt,3.7067,0.1295,0.0461,0.0838,0.0000,0.0000,3
9.063,rrt,10.3023,0.3943,0.0000,0.0000,0.0000,0.0000,3
9.116,rrt,3.7100,0.1296,0.0461,0.0155,2.0000,0.0000,3
9.138,rrt,10.3023,0.3943,0.0000,0.0000,0.0000,0.0000,3
9.191,rrt,3.7167,0.1299,0.0461,0.1003,0.0000,0.0000,3
9.270,rrt,3.7190,0.1300,0.0461,0.0533,2.0000,0.0000,3
9.313,rrt,3.7204,0.1301,0.0461,0.0229,2.0000,0.0000,3
9.339,rrt,10.3028,0.3943,-0.0000,0.0190,0.0000,0.0000,3
9.389,rrt,10.3031,0.3943,0.0000,0.0000,0.0000,0.0000,3
9.455,rrt,3.7619,0.1320,0.0461,0.2133,2.0000,0.0000,3
9.510,rrt,3.7685,0.1323,0.0461,0.0743,2.0000,0.0000,3
9.568,rrt,10.3033,0.3943,-0.0000,0.0190,2.0000,0.0000,3
9.596,rrt,3.8075,0.1341,0.0461,0.7414,0.0000,0.0000,3
9.666,rrt,10.3043,0.3943,-0.0000,0.0190,2.0000,0.0000,3
9.732,rrt,10.3043,0.3943,0.0000,0.0000,2.0000,0.0000,3
9.777,rrt,10.3047,0.3943,-0.0000,0.0190,2.0000,0.0000,3
9.822,rrt,3.9617,0.1412,0.0461,0.9956,2.0000,0.0000,3
9.875,rrt,10.3055,0.3943,-0.0000,0.0190,2.0000,0.0000,3
9.945,rrt,4.0683,0.1461,0.0461,1.3521,2.0000,0.0000,3
9.990,rrt,4.1853,0.1515,0.0461,1.5612,2.0000,0.0000,3
10.015,rrt,10.3071,0.3943,-0.0000,0.0190,0.0000,0.0000,4
10.039,rrt,10.3073,0.3943,-0.0000,0.0190,0.0000,0.0000,4
10.122,rrt,4.3942,0.1612,0.0461,1.3366,2.0000,0.0000,4
10.154,rrt,10.3075,0.3943,0.0000,0.0000,0.0000,0.0000,4
10.230,rrt,10.3077,0.3943,-0.0000,0.0190,2.0000,0.0000,4
10.259,rrt,4.5152,0.1668,0.0461,0.7774,0.0000,0.0000,4
10.350,rrt,10.3078,0.3943,-0.0000,0.0190,2.0000,0.0000,4
10.439,rrt,4.5602,0.1688,0.0461,0.3579,2.0000,0.0000,4
10.489,rrt,4.5736,0.1694,0.0461,0.3581,0.0000,0.0000,4
10.550,rrt,10.3084,0.3943,-0.0000,0.0190,0.0000,0.0000,4
10.639,rrt,4.6369,0.1724,0.0461,0.5472,2.0000,0.0000,4
10.710,rrt,4.6541,0.1732,0.0461,0.1944,2.0000,0.0000,4
10.756,rrt,10.3092,0.3943,-0.0000,0.0190,2.0000,0.0000,4
10.788,rrt,4.6937,0.1750,0.0461,0.7522,0.0000,0.0000,4
10.870,rrt,4.7682,0.1784,0.0461,0.8782,2.0000,0.0000,4
10.924,rrt,4.7838,0.1791,0.0461,0.6880,0.0000,0.0000,4
10.975,rrt,4.8002,0.1799,0.0461,0.4032,2.0000,0.0000,4
11.024,rrt,10.3105,0.3943,-0.0000,0.0190,2.0000,0.0000,4
11.052,rrt,10.3106,0.3943,0.0000,0.0000,0.0000,0.0000,5
11.109,rrt,4.8410,0.1818,0.0461,0.5016,2.0000,0.0000,5
11.158,rrt,10.3110,0.3943,0.0000,0.0000,2.0000,0.0000,5
11.203,rrt,4.9002,0.1845,0.0461,0.5808,2.0000,0.0000,5
11.259,rrt,4.9463,0.1866,0.0461,0.9405,2.0000,0.0000,5
11.310,rrt,4.9560,0.1871,0.0461,0.9909,2.0000,0.0000,5
11.385,rrt,5.0111,0.1896,0.0461,1.2090,2.0000,0.0000,5
11.441,rrt,5.0490,0.1914,0.0461,1.3166,2.0000,0.0000,5
11.475,rrt,5.1483,0.1960,0.0461,1.5141,2.0000,0.0000,5
11.527,rrt,5.2267,0.1996,0.0461,1.6191,2.0000,0.0000,5
11.558,rrt,10.3142,0.3943,-0.0000,0.0190,0.0000,0.0000,5
11.610,rrt,5.3964,0.2074,0.0461,1.7660,2.0000,0.0000,5
11.653,rrt,5.4593,0.2103,0.0461,1.3856,2.0000,0.0000,5
11.693,rrt,10.3150,0.3943,-0.0000,0.0190,0.0000,0.0000,5
11.775,rrt,5.6003,0.2168,0.0461,1.4244,0.0000,0.0000,5
11.917,rrt,5.6496,0.2191,0.0461,1.0440,2.0000,0.0000,5
12.000,rrt,5.6950,0.2212,0.0461,0.4734,0.0000,0.0000,5
12.063,rrt,10.3156,0.3943,-0.0000,0.0190,2.0000,0.0000,5
12.099,rrt,5.7319,0.2229,0.0461,0.1704,0.0000,0.0000,6
12.142,rrt,10.3162,0.3943,-0.0000,0.0190,0.0000,0.0000,6
12.199,rrt,10.3162,0.3943,0.0000,0.0000,0.0000,0.0000,6
12.236,rrt,10.3162,0.3943,0.0000,0.0000,0.0000,0.0000,6
12.304,rrt,5.7589,0.2241,0.0461,0.0252,2.0000,0.0000,6
12.372,rrt,5.7591,0.2241,0.0461,0.0204,0.0000,0.0000,6
12.402,rrt,5.7640,0.2244,0.0461,0.2813,0.0000,0.0000,6
12.439,rrt,10.3166,0.3943,0.0000,0.0000,0.0000,0.0000,6
12.503,rrt,10.3166,0.3943,0.0000,0.0000,0.0000,0.0000,6
12.532,rrt,10.3166,0.3943,0.0000,0.0000,0.0000,0.0000,6
12.616,rrt,5.7908,0.2256,0.0461,0.0284,2.0000,-0.0000,6
12.659,rrt,10.3166,0.3943,0.0000,0.0000,0.0000,0.0000,6
12.721,rrt,5.7939,0.2257,0.0461,0.1916,2.0000,0.0000,6
12.744,rrt,5.8053,0.2263,0.0461,0.2357,0.0000,0.0000,6
12.794,rrt,10.3171,0.3943,0.0000,0.0000,0.0000,0.0000,6
12.847,rrt,10.3171,0.3943,0.0000,0.0000,0.0000,0.0000,6
12.904,rrt,5.8212,0.2270,0.0461,0.0260,2.0000,0.0000,6
12.935,rrt,5.8221,0.2270,0.0461,0.0059,0.0000,0.0000,6
12.984,rrt,10.3174,0.3943,0.0000,0.0000,0.0000,0.0000,6
13.066,rrt,-5.6413,-0.4213,-0.0311,0.0000,2.0000,0.0000,6
13.111,rrt,-5.6413,-0.4213,-0.0311,0.0000,2.0000,-0.0000,6
13.163,rrt,-5.6406,-0.4214,-0.0311,0.1132,2.0000,-0.0000,6
13.226,rrt,-5.6291,-0.4217,-0.0311,0.4473,2.0000,-0.0000,6
13.290,rrt,-5.6125,-0.4222,-0.0311,0.6584,2.0000,-0.0000,6
13.347,rrt,-5.5521,-0.4241,-0.0311,1.0461,2.0000,-0.0000,6
13.409,rrt,-5.4818,-0.4263,-0.0311,1.2879,2.0000,-0.0000,6
13.463,rrt,-5.3989,-0.4289,-0.0311,1.4684,2.0000,-0.0000,6
13.527,rrt,-5.3382,-0.4308,-0.0311,1.5625,2.0000,-0.0000,6
13.578,rrt,-5.2243,-0.4343,-0.0311,1.6889,2.0000,0.0000,6
13.629,rrt,-5.1902,-0.4354,-0.0311,1.7178,2.0000,0.0000,6
13.675,rrt,-5.1028,-0.4381,-0.0311,1.7788,2.0000,0.0000,6
13.709,rrt,-5.0126,-0.4409,-0.0311,1.8266,2.0000,-0.0000,6
13.771,rrt,-4.9390,-0.4432,-0.0311,1.8573,2.0000,-0.0000,6
13.811,rrt,-4.8453,-0.4461,-0.0311,1.8882,2.0000,0.0000,6
13.860,rrt,-4.7504,-0.4491,-0.0311,1.9123,2.0000,-0.0000,6
13.918,rrt,-4.6350,-0.4527,-0.0311,1.9346,2.0000,0.0000,6
13.972,rrt,-4.5768,-0.4545,-0.0311,1.9435,2.0000,0.0000,6
14.009,rrt,-4.4794,-0.4575,-0.0311,1.9557,2.0000,0.0000,6
14.055,rrt,-4.3421,-0.4618,-0.0311,1.9685,2.0000,0.0000,6
14.145,rrt,-4.2435,-0.4648,-0.0311,1.9753,2.0000,0.0000,6
14.232,rrt,-4.2435,-0.4648,-0.0311,1.9753,2.0000,-0.0000,6
14.312,rrt,-4.0257,-0.4716,-0.0311,1.9855,2.0000,-0.0000,6
14.394,rrt,-3.9065,-0.4753,-0.0311,1.9892,2.0000,-0.0000,6
14.456,rrt,-3.8071,-0.4784,-0.0311,1.9915,2.0000,-0.0000,6
14.509,rrt,-3.7473,-0.4803,-0.0311,1.9927,2.0000,-0.0000,6
14.577,rrt,-3.5680,-0.4859,-0.0311,1.9953,2.0000,-0.0000,6
14.627,rrt,-3.4682,-0.4890,-0.0311,1.9963,2.0000,-0.0000,6
14.693,rrt,-3.3485,-0.4927,-0.0311,1.9972,2.0000,-0.0000,6
14.733,rrt,-3.2686,-0.4952,-0.0311,1.9977,2.0000,-0.0000,6
14.785,rrt,-3.1688,-0.4983,-0.0311,1.9982,2.0000,-0.0000,6
14.822,rrt,-3.0889,-0.5008,-0.0311,1.9985,2.0000,-0.0000,6
14.877,rrt,-3.0289,-0.5026,-0.0311,1.9987,2.0000,-0.0000,6
14.931,rrt,-2.9490,-0.5051,-0.0311,1.9990,2.0000,-0.0000,6
14.978,rrt,-2.8091,-0.5095,-0.0311,1.9993,2.0000,-0.0000,6
15.034,rrt,-2.7292,-0.5120,-0.0311,1.9994,2.0000,-0.0000,6
15.078,rrt,-2.6093,-0.5157,-0.0311,1.9995,2.0000,-0.0000,6
15.137,rrt,-2.5293,-0.5182,-0.0311,1.9996,2.0000,-0.0000,6
15.170,rrt,-2.4094,-0.5219,-0.0311,1.9997,2.0000,-0.0000,6
15.237,rrt,-2.3295,-0.5244,-0.0311,1.9998,2.0000,-0.0000,6
15.280,rrt,-2.2695,-0.5263,-0.0311,1.9998,2.0000,-0.0000,6
15.330,rrt,-2.1696,-0.5294,-0.0311,1.9998,2.0000,-0.0000,6
15.391,rrt,-2.0896,-0.5319,-0.0311,1.9999,2.0000,-0.0000,6
15.459,rrt,-1.9497,-0.5362,-0.0311,1.9999,2.0000,-0.0000,6
15.510,rrt,-1.8897,-0.5381,-0.0311,1.9999,2.0000,-0.0000,6
15.580,rrt,-1.7298,-0.5431,-0.0311,1.9999,2.0000,-0.0000,6
15.653,rrt,-1.6698,-0.5449,-0.0311,2.0000,2.0000,-0.0000,6
15.698,rrt,-1.5299,-0.5493,-0.0311,2.0000,2.0000,-0.0000,6
15.727,rrt,-1.4499,-0.5518,-0.0311,2.0000,2.0000,-0.0000,6
15.787,rrt,-1.3700,-0.5543,-0.0311,2.0000,2.0000,-0.0000,6
15.833,rrt,-1.2700,-0.5574,-0.0311,2.0000,2.0000,-0.0000,6
15.904,rrt,-1.1501,-0.5611,-0.0311,2.0000,2.0000,-0.0000,6
15.955,rrt,-1.0701,-0.5636,-0.0311,2.0000,2.0000,-0.0000,6
16.003,rrt,-0.9502,-0.5673,-0.0311,2.0000,2.0000,-0.0000,6
16.062,rrt,-0.8902,-0.5692,-0.0311,2.0000,2.0000,-0.0000,6
16.129,rrt,-0.7503,-0.5736,-0.0311,2.0000,2.0000,-0.0000,6
16.177,rrt,-0.6303,-0.5773,-0.0311,2.0000,2.0000,-0.0000,6
16.236,rrt,-0.5304,-0.5804,-0.0311,2.0000,2.0000,-0.0000,6
16.302,rrt,-0.4504,-0.5829,-0.0311,2.0000,2.0000,-0.0000,6
16.360,rrt,-0.3505,-0.5860,-0.0311,2.0000,2.0000,-0.0000,6
16.419,rrt,-0.2305,-0.5897,-0.0311,2.0000,2.0000,-0.0000,6
16.480,rrt,-0.0906,-0.5941,-0.0311,2.0000,2.0000,-0.0000,6
16.521,rrt,-0.0506,-0.5953,-0.0311,2.0000,2.0000,-0.0000,6
16.579,rrt,0.0493,-0.5984,-0.0311,2.0000,2.0000,-0.0000,6
16.615,rrt,0.1693,-0.6022,-0.0311,2.0000,2.0000,-0.0000,6
16.673,rrt,0.2092,-0.6034,-0.0311,2.0000,2.0000,-0.0000,6
16.717,rrt,0.2692,-0.6053,-0.0311,2.0000,2.0000,-0.0000,6
16.776,rrt,0.3892,-0.6090,-0.0311,2.0000,2.0000,-0.0000,6
16.818,rrt,0.4891,-0.6121,-0.0311,2.0000,2.0000,-0.0000,6
16.872,rrt,0.5691,-0.6146,-0.0311,2.0000,2.0000,-0.0000,6
16.924,rrt,0.6690,-0.6177,-0.0311,2.0000,2.0000,-0.0000,6
16.975,rrt,0.7090,-0.6190,-0.0311,2.0000,2.0000,-0.0000,6
17.024,rrt,0.8489,-0.6233,-0.0311,2.0000,2.0000,-0.0000,6
17.069,rrt,0.8689,-0.6240,-0.0311,2.0000,2.0000,-0.0000,6
17.118,rrt,0.9689,-0.6271,-0.0311,2.0000,2.0000,-0.0000,6
17.180,rrt,1.1088,-0.6314,-0.0311,2.0000,2.0000,-0.0000,6
17.231,rrt,1.1488,-0.6327,-0.0311,2.0000,2.0000,-0.0000,6
17.284,rrt,1.3487,-0.6389,-0.0311,2.0000,2.0000,-0.0000,6
17.334,rrt,1.3687,-0.6395,-0.0311,2.0000,2.0000,-0.0000,6
17.404,rrt,1.5486,-0.6451,-0.0311,2.0000,2.0000,-0.0000,6
17.450,rrt,1.5286,-0.6445,-0.0311,2.0000,2.0000,-0.0000,6
17.503,rrt,1.7285,-0.6507,-0.0311,2.0000,2.0000,-0.0000,6
17.542,rrt,1.7285,-0.6507,-0.0311,2.0000,2.0000,-0.0000,6
17.611,rrt,1.9084,-0.6563,-0.0311,2.0000,2.0000,-0.0000,6
17.694,rrt,1.9884,-0.6588,-0.0311,2.0000,2.0000,-0.0000,6
17.756,rrt,2.0683,-0.6613,-0.0311,2.0000,2.0000,-0.0000,6
17.845,rrt,2.1683,-0.6644,-0.0311,2.0000,2.0000,-0.0000,6
17.900,rrt,2.3082,-0.6687,-0.0311,2.0000,2.0000,-0.0000,6
17.964,rrt,2.4082,-0.6719,-0.0311,2.0000,2.0000,-0.0000,6
18.012,rrt,2.5281,-0.6756,-0.0311,2.0000,2.0000,-0.0000,6
18.064,rrt,2.6081,-0.6781,-0.0311,2.0000,2.0000,-0.0000,6
18.102,rrt,2.7080,-0.6812,-0.0311,2.0000,2.0000,-0.0000,6
18.173,rrt,2.8080,-0.6843,-0.0311,2.0000,2.0000,-0.0000,6
18.219,rrt,2.9079,-0.6874,-0.0311,2.0000,2.0000,-0.0000,6
18.288,rrt,2.9679,-0.6893,-0.0311,2.0000,2.0000,-0.0000,6
18.321,rrt,3.1478,-0.6949,-0.0311,2.0000,2.0000,-0.0000,6
18.397,rrt,3.2278,-0.6974,-0.0311,2.0000,2.0000,-0.0000,6
18.434,rrt,3.3277,-0.7005,-0.0311,2.0000,2.0000,-0.0000,6
18.490,rrt,3.3677,-0.7017,-0.0311,2.0000,2.0000,-0.0000,6
18.526,rrt,3.5076,-0.7061,-0.0311,2.0000,2.0000,-0.0000,6
18.590,rrt,3.5676,-0.7079,-0.0311,2.0000,2.0000,-0.0000,6
18.625,rrt,3.6276,-0.7098,-0.0311,2.0000,2.0000,-0.0000,6
18.695,rrt,3.7475,-0.7135,-0.0311,2.0000,2.0000,-0.0000,6
18.738,rrt,3.8275,-0.7160,-0.0311,2.0000,2.0000,-0.0000,6
18.799,rrt,3.9474,-0.7198,-0.0311,2.0000,2.0000,-0.0000,6
18.833,rrt,4.0074,-0.7216,-0.0311,2.0000,2.0000,0.0000,6
18.898,rrt,4.1273,-0.7254,-0.0311,2.0000,2.0000,0.0000,6
18.950,rrt,4.2273,-0.7285,-0.0311,2.0000,2.0000,0.0000,6
19.002,rrt,4.3872,-0.7335,-0.0311,2.0000,2.0000,0.0000,6
19.046,rrt,4.4672,-0.7359,-0.0311,2.0000,2.0000,-0.0000,6
19.105,rrt,4.6071,-0.7403,-0.0311,2.0000,2.0000,-0.0000,6
19.146,rrt,4.6471,-0.7415,-0.0311,2.0000,2.0000,-0.0000,6
19.205,rrt,4.7870,-0.7459,-0.0311,2.0000,2.0000,-0.0000,6
19.251,rrt,4.8270,-0.7471,-0.0311,2.0000,2.0000,-0.0000,6
19.316,rrt,4.9070,-0.7496,-0.0311,2.0000,2.0000,-0.0000,6
19.359,rrt,4.9869,-0.7521,-0.0311,2.0000,2.0000,-0.0000,6
19.436,rrt,5.0869,-0.7552,-0.0311,2.0000,2.0000,-0.0000,6
19.487,rrt,5.2068,-0.7590,-0.0311,2.0000,2.0000,-0.0000,6
19.549,rrt,5.3268,-0.7627,-0.0311,2.0000,2.0000,-0.0000,6
19.582,rrt,5.5267,-0.7689,-0.0311,2.0000,2.0000,-0.0000,6
19.645,rrt,5.6066,-0.7714,-0.0311,2.0000,2.0000,-0.0000,7
19.683,rrt,5.6066,-0.7714,-0.0311,2.0000,2.0000,-0.0000,7
19.739,rrt,5.6866,-0.7739,-0.0311,2.0000,2.0000,-0.0000,7
19.776,rrt,5.8665,-0.7795,-0.0311,2.0000,2.0000,-0.0000,7
19.828,rrt,5.8665,-0.7795,-0.0311,2.0000,2.0000,-0.0000,7
19.874,rrt,5.9465,-0.7820,-0.0311,2.0000,2.0000,-0.0000,7
