t_s,mode,x,y,yaw,speed,cmd_speed,cmd_steer,collisions
9.161,rrt,8.6238,0.3148,0.0990,0.0000,0.0000,0.0000,0
9.202,rrt,8.6238,0.3148,0.0990,0.0000,0.0000,0.0000,0
9.262,rrt,8.6238,0.3148,0.0990,0.0000,0.0000,0.0000,0
9.350,rrt,8.6238,0.3148,0.0990,0.0000,0.0000,0.0000,0
9.474,rrt,8.6238,0.3148,0.0990,0.0000,0.0000,0.0000,0
9.547,rrt,8.6238,0.3148,0.0990,0.0000,0.0000,0.0000,0
9.594,rrt,8.6238,0.3148,0.0990,0.0000,0.0000,0.0000,0
9.679,rrt,8.6238,0.3148,0.0990,0.0000,0.0000,0.0000,0
9.775,rrt,8.6238,0.3148,0.0990,0.0000,0.0000,0.0000,0
9.851,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.913,rrt,8.6238,0.3148,0.0990,0.0000,0.0000,0.0000,0
9.996,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.049,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.085,rrt,8.6238,0.3148,0.0990,0.0000,2.0000,0.0000,0
10.114,rrt,8.6238,0.3148,0.0990,0.0000,1.9085,-0.0296,0
10.182,rrt,8.6279,0.3152,0.0988,0.2633,1.4803,-0.1679,0
10.255,rrt,8.6347,0.3158,0.0983,0.4159,0.0000,0.0000,0
10.347,rrt,8.6633,0.3181,0.0957,0.6989,0.0000,0.0000,0
10.423,rrt,8.6983,0.3206,0.0906,0.2394,1.9158,-0.0272,0
10.511,rrt,0.0493,-0.0014,-0.0072,0.1086,0.0000,0.0000,0
10.594,rrt,0.0651,-0.0016,-0.0078,0.4507,2.0000,0.0000,0
10.674,rrt,8.7351,0.3239,0.0901,0.1232,0.0000,0.0000,0
10.779,rrt,8.7518,0.3254,0.0903,0.5106,0.0000,0.0000,0
10.808,rrt,0.1696,-0.0027,-0.0089,0.2938,1.7146,-0.0922,0
10.861,rrt,8.7791,0.3279,0.0904,0.1371,0.0000,0.0000,0
10.917,rrt,8.7878,0.3286,0.0898,0.2959,0.0000,0.0000,0
11.000,rrt,8.8009,0.3293,0.0874,0.1563,0.0000,0.0000,0
11.026,rrt,0.2103,-0.0038,-0.0130,0.0501,2.0000,0.0000,0
11.107,rrt,8.8078,0.3299,0.0875,0.0101,0.0000,0.0000,0
11.137,rrt,8.8078,0.3299,0.0875,0.0101,0.0000,0.0000,0
11.222,rrt,8.8266,0.3316,0.0878,0.2887,0.0000,0.0000,0
11.244,rrt,0.2419,-0.0042,-0.0130,0.0668,1.6869,-0.1012,0
11.302,rrt,8.8391,0.3328,0.0879,0.1214,0.0000,0.0000,0
11.343,rrt,0.2544,-0.0049,-0.0160,0.3920,1.6830,0.1024,0
11.396,rrt,8.8615,0.3338,0.0830,0.3016,0.0000,0.0000,0
11.434,rrt,8.8754,0.3352,0.0842,0.3992,1.7290,0.0875,0
11.497,rrt,8.8985,0.3380,0.0887,0.2250,0.0000,0.0000,0
11.548,rrt,8.9181,0.3407,0.0940,0.5494,0.0000,0.0000,0
11.593,rrt,0.3455,-0.0046,-0.0071,0.2723,1.5477,-0.1461,0
11.641,rrt,0.3529,-0.0047,-0.0071,0.1171,0.7465,-0.4050,0
11.689,rrt,0.3631,-0.0051,-0.0092,0.3515,1.6977,0.0977,0
11.748,rrt,8.9734,0.3451,0.0886,0.4072,2.0000,-0.0000,0
11.793,rrt,0.4194,-0.0140,-0.0504,0.7410,1.8780,0.0394,0
11.831,rrt,9.0477,0.3453,0.0619,0.9698,2.0000,0.0000,0
11.908,rrt,9.1133,0.3498,0.0657,1.2103,0.0000,0.0000,0
11.953,rrt,9.1133,0.3498,0.0657,1.2103,0.0000,0.0000,0
11.992,rrt,9.2056,0.3564,0.0677,1.3154,0.0000,0.0000,0
12.047,rrt,0.6890,-0.0326,-0.0593,0.7713,1.9296,0.0227,0
12.101,rrt,9.2852,0.3621,0.0692,0.4595,0.0000,0.0000,0
12.144,rrt,0.7253,-0.0347,-0.0590,0.4133,0.0000,0.0000,0
12.194,rrt,9.3231,0.3651,0.0715,0.2683,0.0000,0.0000,0
12.223,rrt,0.7569,-0.0364,-0.0583,0.1048,2.0000,-0.0000,0
12.321,rrt,9.3367,0.3662,0.0718,0.2152,0.0000,0.0000,0
12.373,rrt,9.3367,0.3662,0.0718,0.2152,0.0000,0.0000,0
12.385,rrt,9.3783,0.3694,0.0727,0.7913,1.5227,-0.1542,0
12.455,rrt,0.8336,-0.0409,-0.0585,0.4710,0.0000,0.0000,0
12.489,rrt,0.8499,-0.0425,-0.0618,0.6134,0.7000,-0.4200,0
12.529,rrt,9.4348,0.3720,0.0645,0.4936,0.0000,0.0000,0
12.589,rrt,9.4638,0.3711,0.0492,0.2963,0.0000,0.0000,0
12.652,rrt,9.4718,0.3710,0.0463,0.1279,0.0000,0.0000,0
12.762,rrt,0.9100,-0.0487,-0.0744,0.0172,1.4374,-0.1818,0
12.836,rrt,0.9106,-0.0488,-0.0744,0.0039,1.7181,0.0911,0
12.906,rrt,9.4831,0.3712,0.0448,0.2567,1.7879,0.0685,0
12.965,rrt,0.9539,-0.0550,-0.0887,0.6982,1.8398,0.0518,0
13.009,rrt,9.5624,0.3716,0.0338,0.9313,0.0000,0.0000,0
13.037,rrt,1.0348,-0.0599,-0.0755,1.0825,1.0254,-0.3149,0
13.109,rrt,1.1032,-0.0632,-0.0669,1.0268,0.0000,0.0000,0
13.139,rrt,1.1544,-0.0676,-0.0751,1.0248,1.3386,0.2137,0
13.200,rrt,1.1976,-0.0739,-0.0958,0.6448,2.0000,0.0000,0
13.287,rrt,9.7759,0.3771,0.0129,0.8304,0.0000,0.0000,0
13.339,rrt,1.2892,-0.0810,-0.0857,1.0758,1.8780,0.0394,0
13.418,rrt,9.9251,0.3809,0.0201,0.9908,0.0000,0.0000,0
13.441,rrt,9.9891,0.3829,0.0245,1.0334,0.0000,0.0000,0
13.463,rrt,1.4501,-0.0929,-0.0771,0.7328,1.8087,-0.0618,0
13.522,rrt,1.4817,-0.0954,-0.0785,0.7146,1.8242,0.0568,0
13.569,rrt,10.1212,0.3863,0.0227,1.0162,0.0000,0.0000,1
13.620,rrt,1.5814,-0.1044,-0.0815,0.7859,1.4661,0.1725,1
13.669,rrt,10.2052,0.3892,0.0299,0.7312,0.0000,0.0000,1
13.724,rrt,10.2401,0.3919,0.0411,0.5140,0.0000,0.0000,1
13.772,rrt,10.2561,0.3927,0.0419,0.1802,0.0000,0.0000,1
13.817,rrt,10.2617,0.3930,0.0420,0.0628,0.0000,0.0000,1
13.872,rrt,10.2636,0.3931,0.0420,0.0219,0.0000,0.0000,1
13.928,rrt,10.2643,0.3931,0.0421,0.0076,0.0000,0.0000,1
13.965,rrt,10.2645,0.3931,0.0421,0.0027,0.0000,0.0000,1
14.038,rrt,10.2646,0.3931,0.0421,0.0009,0.0000,0.0000,1
14.071,rrt,1.6624,-0.1094,-0.0724,0.0003,1.6824,-0.1026,1
14.120,rrt,1.6640,-0.1096,-0.0726,0.1563,1.8915,-0.0350,1
14.166,rrt,1.6858,-0.1120,-0.0772,0.5715,1.8377,0.0524,1
14.216,rrt,10.2928,0.3935,0.0000,0.0175,0.0000,0.0000,1
14.265,rrt,10.2929,0.3935,0.0000,0.0000,0.0000,0.0000,1
14.323,rrt,1.7723,-0.1183,-0.0745,0.2225,2.0000,-0.0000,1
14.368,rrt,10.2931,0.3935,0.0000,0.0190,0.0000,0.0000,1
14.420,rrt,1.7988,-0.1203,-0.0745,0.2397,1.9244,0.0244,1
14.464,rrt,10.2936,0.3935,0.0000,0.0183,0.0000,0.0000,1
14.516,rrt,10.2938,0.3935,0.0000,0.0000,0.0000,0.0000,1
14.566,rrt,10.2938,0.3935,0.0000,0.0000,0.0000,0.0000,1
14.628,rrt,10.2938,0.3935,0.0000,0.0000,0.0000,0.0000,2
14.667,rrt,10.2938,0.3935,0.0000,0.0000,0.0000,0.0000,2
14.716,rrt,10.2938,0.3935,0.0000,0.0000,0.0000,0.0000,2
14.764,rrt,10.2938,0.3935,0.0000,0.0000,0.0000,0.0000,2
14.818,rrt,1.8369,-0.1230,-0.0739,0.0004,1.3634,0.2057,2
14.905,rrt,1.8382,-0.1231,-0.0737,0.1267,2.0000,-0.0000,2
14.946,rrt,10.2942,0.3935,0.0000,0.0130,0.0000,0.0000,2
14.988,rrt,10.2946,0.3936,0.0000,0.0190,0.8572,-0.3692,2
15.055,rrt,1.9110,-0.1218,-0.0450,0.5016,1.6357,0.1177,2
15.092,rrt,10.2950,0.3936,-0.0000,0.0082,0.0000,0.0000,2
15.120,rrt,10.2953,0.3935,-0.0000,0.0156,0.7000,-0.4200,2
15.167,rrt,1.9923,-0.1292,-0.0612,0.4565,1.9085,-0.0296,2
15.215,rrt,10.2958,0.3935,-0.0000,0.0181,0.0000,0.0000,2
15.266,rrt,2.0518,-0.1350,-0.0697,0.4006,1.9280,-0.0232,2
15.316,rrt,10.2962,0.3935,-0.0000,0.0183,0.0000,0.0000,2
15.366,rrt,10.2964,0.3935,0.0000,0.0000,0.0000,0.0000,2
15.416,rrt,10.2964,0.3935,0.0000,0.0000,0.0000,0.0000,2
15.469,rrt,10.2964,0.3935,0.0000,0.0000,1.9086,-0.0295,2
15.526,rrt,10.2967,0.3935,-0.0000,0.0181,0.0000,0.0000,2
15.565,rrt,10.2970,0.3935,0.0000,0.0000,0.0000,0.0000,2
15.617,rrt,10.2970,0.3935,0.0000,0.0000,1.1074,0.2884,2
15.665,rrt,10.2971,0.3935,0.0000,0.0105,0.0000,0.0000,3
15.718,rrt,10.2972,0.3935,0.0000,0.0000,1.3706,-0.2033,3
15.765,rrt,10.2974,0.3935,-0.0000,0.0130,0.0000,0.0000,3
15.841,rrt,2.1814,-0.1447,-0.0732,0.1993,1.7368,-0.0850,3
15.879,rrt,2.1868,-0.1452,-0.0735,0.0858,0.0000,0.0000,3
15.928,rrt,10.2978,0.3935,0.0000,0.0000,0.0000,0.0000,3
15.982,rrt,10.2978,0.3935,0.0000,0.0000,1.7522,0.0801,3
16.044,rrt,10.2978,0.3935,0.0000,0.0000,0.0000,0.0000,3
16.069,rrt,2.2196,-0.1478,-0.0743,0.3465,2.0000,-0.0000,3
16.116,rrt,10.2986,0.3935,0.0000,0.0190,0.0000,0.0000,3
16.165,rrt,10.2988,0.3935,0.0000,0.0000,0.0000,0.0000,3
16.216,rrt,2.2798,-0.1517,-0.0718,0.1282,1.7599,0.0776,3
16.277,rrt,2.2851,-0.1520,-0.0715,0.2395,1.5107,-0.1581,3
16.314,rrt,10.2994,0.3935,0.0000,0.0144,0.0000,0.0000,3
16.375,rrt,10.2996,0.3935,0.0000,0.0000,0.0000,0.0000,3
16.416,rrt,10.2996,0.3935,0.0000,0.0000,0.0000,0.0000,3
16.461,rrt,10.2996,0.3935,0.0000,0.0000,0.0000,0.0000,3
16.553,rrt,2.3586,-0.1562,-0.0679,0.0209,1.5936,0.1313,3
16.602,rrt,10.2996,0.3935,0.0000,0.0000,0.0000,0.0000,3
16.628,rrt,10.2997,0.3935,0.0000,0.0152,0.0000,0.0000,3
16.680,rrt,10.2999,0.3936,0.0000,0.0000,0.0000,0.0000,4
16.734,rrt,10.2999,0.3936,0.0000,0.0000,0.0000,0.0000,4
16.777,rrt,10.2999,0.3936,0.0000,0.0000,0.0000,0.0000,4
16.828,rrt,2.3847,-0.1568,-0.0620,0.0078,1.7264,-0.0884,4
16.861,rrt,10.3001,0.3935,-0.0000,0.0164,0.0000,0.0000,4
16.958,rrt,10.3003,0.3935,0.0000,0.0000,0.0000,0.0000,4
17.006,rrt,2.4008,-0.1582,-0.0638,0.1074,2.0000,-0.0000,4
17.048,rrt,10.3003,0.3935,0.0000,0.0000,0.0000,0.0000,4
17.071,rrt,10.3003,0.3935,0.0000,0.0000,0.0000,0.0000,4
17.122,rrt,10.3007,0.3935,0.0000,0.0000,0.0000,0.0000,4
17.163,rrt,10.3007,0.3935,0.0000,0.0000,0.0000,0.0000,4
17.221,rrt,2.4292,-0.1600,-0.0638,0.0295,0.0000,0.0000,4
17.271,rrt,10.3007,0.3935,0.0000,0.0000,0.0000,0.0000,4
17.314,rrt,10.3007,0.3935,0.0000,0.0000,0.0000,0.0000,4
17.389,rrt,10.3007,0.3935,0.0000,0.0000,0.0000,0.0000,4
17.420,rrt,2.4305,-0.1601,-0.0638,0.0010,0.0000,0.0000,4
17.485,rrt,2.4306,-0.1601,-0.0638,0.0002,1.6294,-0.1197,4
17.515,rrt,10.3007,0.3935,0.0000,0.0000,0.0000,0.0000,4
17.571,rrt,10.3009,0.3935,0.0000,0.0000,0.0000,0.0000,4
17.616,rrt,2.4399,-0.1609,-0.0653,0.0953,0.0000,0.0000,4
17.678,rrt,2.4429,-0.1611,-0.0653,0.0332,0.0000,0.0000,4
17.762,rrt,2.4438,-0.1612,-0.0653,0.0143,1.4491,-0.1780,4
17.827,rrt,2.4441,-0.1612,-0.0653,0.0076,1.9008,-0.0320,4
17.878,rrt,2.4497,-0.1618,-0.0667,0.2580,1.7378,-0.0847,4
17.924,rrt,2.4652,-0.1638,-0.0722,0.5304,1.0375,0.3110,4
17.965,rrt,2.4989,-0.1674,-0.0779,0.8045,1.9283,-0.0232,4
18.004,rrt,2.5434,-0.1727,-0.0878,0.9412,2.0000,0.0000,4
18.084,rrt,10.3025,0.3935,-0.0000,0.0183,1.5989,-0.1296,4
18.140,rrt,2.6171,-0.1804,-0.0927,1.1985,1.9239,0.0246,4
18.173,rrt,2.6676,-0.1853,-0.0936,1.3213,0.0000,0.0000,5
18.228,rrt,2.7749,-0.1999,-0.1207,1.2312,0.0000,0.0000,5
18.324,rrt,2.8162,-0.2055,-0.1230,0.8513,1.4554,0.1759,5
18.359,rrt,2.8312,-0.2074,-0.1229,0.6611,0.0000,0.0000,5
18.379,rrt,10.3039,0.3935,0.0000,0.0000,0.0000,0.0000,5
18.429,rrt,2.8659,-0.2114,-0.1212,0.2554,1.5865,0.1336,5
18.455,rrt,10.3041,0.3935,0.0000,0.0151,0.0000,0.0000,5
18.525,rrt,10.3042,0.3935,0.0000,0.0000,0.0000,0.0000,5
18.579,rrt,2.8860,-0.2136,-0.1203,0.0500,1.6488,-0.1135,5
18.609,rrt,10.3043,0.3935,-0.0000,0.0157,0.0000,0.0000,5
18.671,rrt,10.3044,0.3935,0.0000,0.0000,0.7000,0.4200,5
18.715,rrt,10.3044,0.3935,0.0000,0.0000,0.0000,0.0000,5
18.769,rrt,2.9061,-0.2161,-0.1201,0.1557,0.0000,0.0000,5
18.854,rrt,2.9075,-0.2162,-0.1197,0.1262,1.6387,0.1167,5
18.877,rrt,10.3046,0.3935,0.0000,0.0000,0.0000,0.0000,5
18.925,rrt,10.3047,0.3935,0.0000,0.0000,0.0000,0.0000,5
18.973,rrt,10.3047,0.3935,0.0000,0.0000,0.0000,0.0000,5
19.017,rrt,10.3047,0.3935,0.0000,0.0000,0.0000,0.0000,5
19.070,rrt,10.3047,0.3935,0.0000,0.0000,0.0000,0.0000,5
19.112,rrt,10.3047,0.3935,0.0000,0.0000,0.0000,0.0000,5
19.190,rrt,2.9225,-0.2178,-0.1190,0.0011,1.9085,-0.0296,5
19.240,rrt,2.9225,-0.2178,-0.1190,0.0011,2.0000,0.0000,5
19.331,rrt,2.9294,-0.2187,-0.1193,0.3382,1.6971,-0.0979,5
19.370,rrt,2.9553,-0.2219,-0.1197,0.6939,0.0000,0.0000,6
19.395,rrt,2.9787,-0.2247,-0.1197,0.8715,0.0000,0.0000,6
19.440,rrt,3.0067,-0.2282,-0.1204,0.9968,0.0000,0.0000,6
19.479,rrt,10.3063,0.3935,0.0000,0.0000,0.0000,0.0000,6
19.506,rrt,10.3063,0.3935,0.0000,0.0000,0.0000,0.0000,6
19.592,rrt,3.0786,-0.2381,-0.1272,0.0850,0.0000,0.0000,6
19.610,rrt,3.0815,-0.2385,-0.1272,0.0240,0.0000,0.0000,6
19.665,rrt,3.0823,-0.2386,-0.1272,0.0068,1.1854,0.2632,6
19.711,rrt,10.3064,0.3935,0.0000,0.0113,0.0000,0.0000,6
19.772,rrt,3.0951,-0.2394,-0.1229,0.1383,0.0000,0.0000,6
19.855,rrt,10.3065,0.3935,0.0000,0.0000,1.9471,0.0171,6
19.917,rrt,10.3065,0.3935,0.0000,0.0000,1.6532,-0.1121,6
19.953,rrt,10.3069,0.3935,-0.0000,0.0185,0.0000,0.0000,6
20.010,rrt,10.3069,0.3935,-0.0000,0.0157,1.4201,0.1874,6
20.066,rrt,10.3072,0.3934,0.0000,0.0000,0.0000,0.0000,6
20.113,rrt,3.1496,-0.2473,-0.1291,0.2302,0.0000,0.0000,6
20.172,rrt,3.1695,-0.2491,-0.1244,0.1686,0.0000,0.0000,6
20.220,rrt,3.1733,-0.2495,-0.1244,0.0895,1.8332,-0.0539,6
20.296,rrt,3.1801,-0.2505,-0.1251,0.2999,1.7895,-0.0680,6
20.332,rrt,10.3080,0.3934,-0.0000,0.0174,0.0000,0.0000,6
20.388,rrt,3.1975,-0.2532,-0.1280,0.5712,0.0000,0.0000,7
20.441,rrt,10.3083,0.3934,-0.0000,0.0170,0.0000,0.0000,7
20.492,rrt,3.2261,-0.2577,-0.1329,0.4019,1.9124,0.0283,7
20.562,rrt,10.3085,0.3934,0.0000,0.0000,0.0000,0.0000,7
20.619,rrt,3.2422,-0.2599,-0.1329,0.0602,1.7251,-0.0888,7
20.641,rrt,3.2596,-0.2620,-0.1320,0.3730,0.0000,0.0000,7
20.661,rrt,10.3090,0.3934,-0.0000,0.0164,0.0000,0.0000,7
20.756,rrt,3.2836,-0.2654,-0.1332,0.1184,2.0000,0.0000,7
20.785,rrt,10.3090,0.3934,0.0000,0.0000,0.0000,0.0000,7
20.828,rrt,3.2928,-0.2667,-0.1332,0.2953,1.4512,-0.1773,7
20.878,rrt,10.3093,0.3934,-0.0000,0.0138,0.0000,0.0000,7
20.915,rrt,10.3095,0.3934,-0.0000,0.0138,0.0000,0.0000,7
20.993,rrt,3.3236,-0.2716,-0.1376,0.0825,1.5708,-0.1387,7
21.045,rrt,3.3254,-0.2719,-0.1376,0.0438,0.0000,0.0000,7
21.079,rrt,10.3098,0.3934,-0.0000,0.0149,0.0000,0.0000,7
21.141,rrt,3.3377,-0.2741,-0.1408,0.2014,1.7426,0.0832,7
21.159,rrt,10.3099,0.3934,0.0000,0.0000,0.0000,0.0000,7
21.244,rrt,10.3100,0.3934,0.0000,0.0000,1.4579,0.1751,7
21.285,rrt,10.3100,0.3934,0.0000,0.0000,0.0000,0.0000,7
21.341,rrt,10.3101,0.3934,0.0000,0.0139,2.0000,-0.0000,7
21.370,rrt,10.3103,0.3934,0.0000,0.0000,0.0000,0.0000,7
21.432,rrt,10.3105,0.3934,0.0000,0.0000,1.3053,0.2244,7
21.474,rrt,10.3106,0.3934,0.0000,0.0124,0.0000,0.0000,8
21.518,rrt,10.3108,0.3934,0.0000,0.0000,0.0000,0.0000,8
21.591,rrt,10.3108,0.3934,0.0000,0.0000,1.7183,0.0910,8
21.616,rrt,10.3108,0.3934,0.0000,0.0000,0.0000,0.0000,8
21.692,rrt,3.4063,-0.2828,-0.1353,0.0993,1.3271,0.2174,8
21.735,rrt,3.4100,-0.2833,-0.1353,0.0960,0.0000,0.0000,8
21.771,rrt,10.3111,0.3934,0.0000,0.0126,0.0000,0.0000,8
21.828,rrt,3.4268,-0.2846,-0.1298,0.1350,2.0000,0.0000,8
21.917,rrt,3.4290,-0.2849,-0.1298,0.0886,1.8332,-0.0539,8
