t_s,mode,x,y,yaw,speed,cmd_speed,cmd_steer,collisions
5.955,reactive,11.8152,10.7813,-1.2689,0.8085,0.8250,-0.4200,0
6.004,reactive,11.8184,10.7402,-1.3205,0.8092,0.8250,-0.4200,0
6.056,reactive,11.8195,10.6989,-1.3719,0.8089,0.8250,-0.4200,0
6.104,reactive,11.8192,10.6742,-1.4023,0.8093,0.8250,-0.4200,0
6.155,reactive,11.8161,10.6248,-1.4641,0.8092,0.8250,-0.4200,0
6.205,reactive,11.8113,10.5838,-1.5155,0.8089,0.8250,-0.4200,0
6.254,reactive,11.8044,10.5432,-1.5667,0.8086,0.8334,-0.4148,0
6.304,reactive,11.7974,10.5109,-1.6077,0.8103,0.9260,-0.3572,0
6.357,reactive,11.7913,10.4868,-1.6376,0.8214,0.9815,-0.3226,0
6.406,reactive,11.7803,10.4457,-1.6828,0.8536,1.0556,-0.2765,0
6.456,reactive,11.7729,10.4205,-1.7089,0.8774,1.1111,-0.2420,0
6.505,reactive,11.7625,10.3859,-1.7389,0.9156,1.1667,-0.2074,0
6.555,reactive,11.7571,10.3680,-1.7525,0.9338,1.2130,-0.1786,0
6.605,reactive,11.7429,10.3218,-1.7821,0.9916,1.2500,-0.1555,0
6.655,reactive,11.7339,10.2928,-1.7971,1.0257,1.2871,-0.1325,0
6.705,reactive,11.7246,10.2629,-1.8107,1.0579,1.3241,-0.1095,0
6.758,reactive,11.7113,10.2217,-1.8280,1.1038,1.3611,-0.0864,0
6.805,reactive,11.7008,10.1897,-1.8394,1.1355,1.3796,-0.0749,0
6.854,reactive,11.6826,10.1345,-1.8544,1.1872,1.4167,-0.0518,0
6.904,reactive,11.6673,10.0887,-1.8646,1.2265,1.4537,-0.0288,0
6.955,reactive,11.6477,10.0294,-1.8726,1.2729,1.4722,-0.0173,0
7.025,reactive,11.6398,10.0050,-1.8741,1.2906,1.4815,-0.0115,0
7.062,reactive,11.6358,9.9927,-1.8748,1.2992,1.4815,-0.0115,0
7.117,reactive,11.6277,9.9678,-1.8761,1.3153,1.5000,-0.0000,0
7.156,reactive,11.6072,9.9043,-1.8791,1.3530,1.4907,0.0058,0
7.205,reactive,11.5906,9.8523,-1.8784,1.3777,1.4907,0.0058,0
7.264,reactive,11.5700,9.7858,-1.8751,1.4022,1.4722,0.0173,0
7.305,reactive,11.5535,9.7319,-1.8725,1.4161,1.4815,0.0115,0
7.356,reactive,11.5370,9.6775,-1.8698,1.4269,1.4722,0.0173,0
7.405,reactive,11.5124,9.5951,-1.8657,1.4391,1.4630,0.0230,0
7.458,reactive,11.4961,9.5398,-1.8630,1.4437,1.4537,0.0288,0
7.504,reactive,11.4718,9.4565,-1.8588,1.4473,1.4537,0.0288,0
7.555,reactive,11.4518,9.3869,-1.8555,1.4487,1.4444,0.0346,0
7.604,reactive,11.4323,9.3172,-1.8496,1.4462,1.4444,0.0346,0
7.657,reactive,11.4139,9.2473,-1.8394,1.4449,1.4537,0.0288,0
7.721,reactive,11.3997,9.1912,-1.8325,1.4461,1.4630,0.0230,0
7.755,reactive,11.3962,9.1772,-1.8315,1.4465,1.4630,0.0230,0
7.805,reactive,11.3854,9.1352,-1.8294,1.4483,1.4630,0.0230,0
7.854,reactive,11.3818,9.1211,-1.8286,1.4490,1.4630,0.0230,0
7.905,reactive,11.3675,9.0649,-1.8258,1.4515,1.4537,0.0288,0
7.955,reactive,11.3603,9.0368,-1.8244,1.4521,1.4537,0.0288,0
8.005,reactive,11.3532,9.0086,-1.8230,1.4523,1.4537,0.0288,0
8.056,reactive,11.3462,8.9804,-1.8216,1.4524,1.4537,0.0288,0
8.112,reactive,11.3357,8.9381,-1.8196,1.4526,1.4444,0.0346,0
8.154,reactive,11.3253,8.8958,-1.8172,1.4510,1.4444,0.0346,0
8.206,reactive,11.3154,8.8535,-1.8117,1.4478,1.4444,0.0346,0
8.255,reactive,11.3059,8.8111,-1.8057,1.4461,1.4537,0.0288,0
8.307,reactive,11.2998,8.7828,-1.8018,1.4462,1.4537,0.0288,0
8.363,reactive,11.2872,8.7263,-1.7982,1.4476,1.4537,0.0288,0
8.405,reactive,11.2746,8.6698,-1.7954,1.4487,1.4537,0.0288,0
8.455,reactive,11.2653,8.6273,-1.7934,1.4494,1.4537,0.0288,0
8.506,reactive,11.2529,8.5707,-1.7906,1.4501,1.4537,0.0288,0
8.556,reactive,11.2468,8.5423,-1.7893,1.4505,1.4537,0.0288,0
8.617,reactive,11.2377,8.4998,-1.7871,1.4509,1.4537,0.0288,0
8.655,reactive,11.2256,8.4430,-1.7843,1.4514,1.4444,0.0346,0
8.704,reactive,11.2167,8.4004,-1.7824,1.4502,1.4444,0.0346,0
8.754,reactive,11.2055,8.3435,-1.7758,1.4468,1.4537,0.0288,0
8.805,reactive,11.1975,8.3009,-1.7701,1.4463,1.4537,0.0288,0
8.855,reactive,11.1840,8.2298,-1.7658,1.4480,1.4630,0.0230,0
8.905,reactive,11.1732,8.1728,-1.7630,1.4503,1.4630,0.0230,0
8.955,reactive,11.1626,8.1158,-1.7603,1.4525,1.4630,0.0230,0
9.004,reactive,11.1495,8.0443,-1.7567,1.4548,1.4630,0.0230,0
9.055,reactive,11.1392,7.9870,-1.7540,1.4562,1.4630,0.0230,0
9.104,reactive,11.1290,7.9296,-1.7512,1.4574,1.4537,0.0288,0
9.155,reactive,11.1165,7.8578,-1.7478,1.4559,1.4444,0.0346,0
9.206,reactive,11.1092,7.8148,-1.7454,1.4516,1.4537,0.0288,0
9.255,reactive,11.0979,7.7432,-1.7372,1.4497,1.4630,0.0230,0
9.304,reactive,11.0911,7.7002,-1.7346,1.4508,1.4630,0.0230,0
9.354,reactive,11.0821,7.6428,-1.7318,1.4529,1.4630,0.0230,0
9.404,reactive,11.0733,7.5854,-1.7290,1.4547,1.4630,0.0230,0
9.454,reactive,11.0624,7.5134,-1.7257,1.4565,1.4630,0.0230,0
9.504,reactive,11.0517,7.4413,-1.7221,1.4579,1.4630,0.0230,0
9.554,reactive,11.0413,7.3692,-1.7187,1.4590,1.4630,0.0230,0
9.607,reactive,11.0352,7.3258,-1.7166,1.4595,1.4630,0.0230,0
9.654,reactive,11.0271,7.2680,-1.7138,1.4601,1.4630,0.0230,0
9.706,reactive,11.0212,7.2246,-1.7118,1.4605,0.9630,-0.3341,0
9.758,reactive,11.0119,7.1560,-1.7102,1.2273,1.4537,0.0288,0
9.814,reactive,11.0100,7.1441,-1.7122,1.1768,0.9630,-0.3341,0
9.860,reactive,0.0194,0.0001,0.0005,0.4154,0.9630,-0.3341,0
9.913,reactive,0.0330,-0.0005,-0.0028,0.4888,0.9630,-0.3341,0
10.002,reactive,0.0542,-0.0025,-0.0141,0.5702,1.0000,-0.3111,0
10.021,reactive,0.0542,-0.0025,-0.0141,0.5702,1.0000,-0.3111,0
10.062,reactive,10.9695,6.9651,-1.7883,0.9712,1.3056,0.1210,0
10.123,reactive,0.1051,-0.0119,-0.0601,0.7284,1.0741,-0.2650,0
10.162,reactive,10.9137,6.8354,-1.8995,1.0599,1.1111,-0.2420,0
10.220,reactive,0.1360,-0.0177,-0.0804,0.8220,1.1111,-0.2420,0
10.262,reactive,10.8910,6.7871,-1.9345,1.0662,0.8250,0.4200,1
10.319,reactive,10.8719,6.7490,-0.0007,0.0862,1.2500,-0.1555,1
10.375,reactive,0.2642,-0.0467,-0.1608,0.8915,1.2778,-0.1383,1
10.408,reactive,0.2729,-0.0488,-0.1646,0.9084,0.8250,-0.4200,1
10.488,reactive,10.8904,6.7477,-0.0076,0.4007,1.2963,-0.1267,1
10.529,reactive,0.3002,-0.0553,-0.1763,0.9569,0.8250,-0.4200,1
10.580,reactive,10.9041,6.7465,-0.0136,0.4986,0.8250,-0.4200,1
10.629,reactive,10.9570,6.7402,-0.0452,0.6660,1.4074,-0.0576,1
10.661,reactive,0.3766,-0.0805,-0.2394,0.8493,0.8250,-0.4200,1
10.723,reactive,11.0055,6.7294,-0.0924,0.7841,0.8250,-0.4200,1
10.767,reactive,11.0363,6.7209,-0.1245,0.7866,0.8250,-0.4200,1
10.815,reactive,0.4375,-0.1112,-0.3220,0.8286,1.3982,0.0634,1
10.869,reactive,0.4592,-0.1240,-0.3532,0.8189,1.3426,0.0979,1
10.915,reactive,0.5107,-0.1575,-0.4227,0.9383,1.2037,0.1843,1
10.972,reactive,0.5355,-0.1731,-0.4445,0.9969,1.1574,0.2132,1
11.028,reactive,0.5617,-0.1887,-0.4586,1.0279,1.1297,0.2304,1
11.077,reactive,0.5798,-0.1988,-0.4634,1.0412,1.1111,0.2420,1
11.116,reactive,0.5983,-0.2086,-0.4642,1.0512,0.8250,-0.4200,1
11.171,reactive,11.3535,6.6207,-0.2279,0.9823,0.8250,-0.4200,1
11.213,reactive,11.3535,6.6207,-0.2279,0.9823,0.8250,-0.4200,1
11.262,reactive,0.6732,-0.2413,-0.4373,0.9263,1.1389,0.2247,1
11.327,reactive,11.4414,6.6045,-0.2146,0.8625,0.8250,-0.4200,1
11.362,reactive,0.7444,-0.2758,-0.4477,0.8919,0.8250,-0.4200,1
11.414,reactive,11.5175,6.5854,-0.2284,0.8447,1.0556,0.2765,1
11.459,reactive,11.5577,6.5717,-0.2532,0.8652,0.9723,0.3284,1
11.514,reactive,0.8391,-0.3348,-0.5090,0.8811,0.8250,-0.4200,1
11.556,reactive,11.5999,6.5580,-0.2654,0.8974,0.8250,-0.4200,1
11.608,reactive,11.6496,6.5429,-0.2750,0.8439,0.8250,-0.4200,1
11.655,reactive,0.9288,-0.4007,-0.5804,0.8182,0.8250,0.4200,1
11.716,reactive,11.7252,6.5082,-0.3441,0.8199,0.8250,0.4200,1
11.761,reactive,11.7548,6.4934,-0.3642,0.8236,0.8250,0.4200,1
11.811,reactive,1.0074,-0.4740,-0.6572,0.8251,0.8250,0.4200,1
11.858,reactive,1.0472,-0.5034,-0.6477,0.8234,0.8250,0.4200,1
11.908,reactive,11.8638,6.4558,-0.3346,0.8173,0.8250,0.4200,1
11.965,reactive,11.8882,6.4518,-0.3080,0.8112,0.8250,-0.4200,1
12.014,reactive,11.9046,6.4500,-0.2877,0.8097,0.8250,0.4200,1
12.093,reactive,11.9293,6.4479,-0.2585,0.8112,0.8250,-0.4200,1
12.110,reactive,1.1666,-0.5588,-0.5169,0.8144,0.8250,0.4200,1
12.168,reactive,11.9870,6.4462,-0.1882,0.8107,0.8250,-0.4200,1
12.204,reactive,1.2539,-0.5834,-0.4084,0.8106,0.9908,0.3168,1
12.263,reactive,12.0449,6.4474,-0.1255,0.8307,0.8250,-0.4200,1
12.326,reactive,1.3025,-0.5947,-0.3614,0.8385,1.0741,0.2650,1
12.358,reactive,1.3602,-0.6069,-0.3155,0.8301,0.8250,-0.4200,1
12.406,reactive,1.3935,-0.6143,-0.2971,0.8543,1.1667,0.2074,1
12.459,reactive,1.4268,-0.6213,-0.2808,0.8563,1.1945,0.1901,1
12.540,reactive,1.4615,-0.6283,-0.2640,0.9122,1.2037,0.1843,1
12.559,reactive,1.4892,-0.6331,-0.2489,0.9499,1.1574,0.2132,1
12.618,reactive,12.2311,6.4583,0.0031,0.9756,0.8250,-0.4200,1
12.660,reactive,1.5679,-0.6443,-0.2043,1.0218,0.8250,-0.4200,1
12.727,reactive,12.2892,6.4649,0.0385,0.9168,0.8250,-0.4200,1
12.764,reactive,1.6537,-0.6530,-0.1625,0.8735,1.3426,0.0979,1
12.818,reactive,1.6963,-0.6604,-0.1670,0.8963,0.8250,-0.4200,1
12.857,reactive,1.7333,-0.6668,-0.1661,0.9753,0.8250,-0.4200,1
12.910,reactive,1.7787,-0.6734,-0.1606,0.8774,1.1019,0.2477,1
12.961,reactive,1.8210,-0.6821,-0.1736,0.8747,1.3519,0.0922,1
13.006,reactive,1.8562,-0.6896,-0.1794,0.9278,0.8250,-0.4200,1
13.063,reactive,12.5643,6.4618,-0.0222,0.9919,1.3519,0.0922,1
13.117,reactive,12.5836,6.4613,-0.0217,0.9345,0.8250,-0.4200,1
13.161,reactive,1.9500,-0.7041,-0.1666,0.9433,1.3519,0.0922,1
13.207,reactive,1.9949,-0.7118,-0.1682,0.9309,0.8250,-0.4200,1
13.257,reactive,12.7704,6.4523,-0.0370,0.9140,0.8250,-0.4200,1
13.307,reactive,12.7883,6.4515,-0.0388,0.8832,0.8250,-0.4200,1
13.360,reactive,12.8477,6.4441,-0.0707,0.8317,0.8250,-0.4200,1
13.408,reactive,12.8880,6.4336,-0.1164,0.8146,1.1667,0.2074,2
13.473,reactive,12.9279,6.4201,-0.1646,0.8626,0.8250,-0.4200,2
13.513,reactive,12.9534,6.4117,-0.1865,0.9074,1.4630,-0.0230,2
13.560,reactive,2.1818,-0.7638,-0.0334,0.4837,1.2593,0.1498,2
13.606,reactive,2.1923,-0.7651,-0.0422,0.5709,0.8250,-0.4200,2
13.656,reactive,2.2240,-0.7703,-0.0630,0.6787,1.3982,0.0634,2
13.724,reactive,13.1458,6.3390,-0.3163,0.9607,0.8250,-0.4200,2
13.756,reactive,2.2811,-0.7835,-0.1141,0.7646,1.1204,0.2362,2
13.806,reactive,13.2374,6.3036,-0.3379,0.9639,0.8250,-0.4200,2
13.858,reactive,13.2908,6.2848,-0.3370,0.8910,0.8250,-0.4200,2
13.908,reactive,2.3187,-0.7934,-0.0181,0.2991,1.3426,0.0979,2
13.956,reactive,2.3290,-0.7959,-0.0309,0.4188,1.1760,0.2016,2
14.006,reactive,13.4076,6.2333,-0.3799,1.0009,0.9075,0.3687,2
14.061,reactive,13.4356,6.2229,-0.3731,0.9732,1.2963,0.1267,2
14.107,reactive,2.4228,-0.8066,-0.0619,0.7854,0.9815,0.3226,2
14.157,reactive,13.5106,6.2021,-0.3301,1.0166,1.1945,0.1901,2
14.206,reactive,13.5702,6.1882,-0.2957,1.0352,0.8250,-0.4200,2
14.269,reactive,2.5180,-0.8035,-0.0162,0.9047,0.8250,-0.4200,2
14.311,reactive,13.6470,6.1730,-0.2572,0.8890,1.2222,0.1728,2
14.355,reactive,13.6811,6.1644,-0.2566,0.9003,0.8250,-0.4200,2
14.408,reactive,13.7253,6.1538,-0.2504,0.8808,1.3611,0.0864,2
14.457,reactive,13.7772,6.1401,-0.2533,0.9501,0.8250,-0.4200,2
14.507,reactive,13.8225,6.1294,-0.2474,0.8872,1.4167,0.0518,3
14.558,reactive,13.8574,6.1201,-0.2509,0.9490,0.8250,-0.4200,3
14.607,reactive,2.8155,-0.7955,0.0171,0.9110,0.8250,-0.4200,3
14.659,reactive,2.8678,-0.7978,-0.0042,0.8452,1.3889,0.0691,3
14.711,reactive,13.9754,6.0829,-0.2911,0.8840,1.2963,0.1267,3
14.758,reactive,14.0099,6.0683,-0.3124,0.9716,1.3611,0.0864,3
14.806,reactive,2.9607,-0.8090,0.0000,0.0129,1.0741,0.2650,3
14.865,reactive,2.9655,-0.8087,0.0017,0.2119,0.8250,-0.4200,3
14.908,reactive,2.9806,-0.8068,0.0118,0.3738,0.8250,-0.4200,3
14.961,reactive,14.1820,6.0186,-0.2771,0.8700,0.8250,-0.4200,3
15.006,reactive,3.0221,-0.8051,0.0173,0.5349,1.2037,0.1843,3
15.070,reactive,3.0453,-0.8059,0.0110,0.6377,1.3889,0.0691,3
15.105,reactive,3.0885,-0.8050,0.0149,0.8061,1.2500,0.1555,3
15.166,reactive,3.1223,-0.8025,0.0269,0.8833,0.8250,-0.4200,3
15.213,reactive,3.1582,-0.7989,0.0421,0.8850,1.2871,0.1325,3
15.257,reactive,3.2023,-0.7951,0.0522,0.9219,1.5000,-0.0000,3
15.308,reactive,14.4700,5.9311,-0.2691,1.0657,1.4907,0.0058,3
15.355,reactive,14.5240,5.9173,-0.2653,1.1588,0.8250,-0.4200,3
15.406,reactive,14.5783,5.9025,-0.2676,1.0184,0.8250,-0.4200,3
15.465,reactive,14.6146,5.8902,-0.2843,0.9052,0.8250,-0.4200,3
15.537,reactive,3.4240,-0.7802,0.0440,0.8607,1.2685,0.1440,3
15.562,reactive,14.6545,5.8723,-0.3221,0.8430,0.8250,-0.4200,3
15.610,reactive,14.6771,5.8596,-0.3521,0.8734,1.3704,0.0807,4
15.661,reactive,3.5084,-0.7944,-0.0498,0.8777,1.1297,0.2304,4
15.751,reactive,3.5354,-0.8006,-0.0757,0.9365,1.1945,0.1901,4
15.787,reactive,14.7226,5.8310,-0.4115,0.9213,0.8250,-0.4200,4
15.863,reactive,3.5452,-0.8026,-0.0002,0.0639,1.3426,0.0979,4
15.926,reactive,14.7548,5.8109,-0.4405,0.9311,1.4074,0.0576,4
15.962,reactive,3.5491,-0.8029,-0.0019,0.1833,0.8250,-0.4200,4
16.064,reactive,14.8134,5.7698,-0.5066,0.9210,0.8250,-0.4200,4
16.123,reactive,14.8892,5.7056,-0.6050,0.8315,0.8250,-0.4200,4
16.163,reactive,3.5987,-0.8062,-0.0213,0.5526,1.2500,0.1555,4
16.209,reactive,14.9284,5.6620,-0.6778,0.8357,0.8250,-0.4200,4
16.254,reactive,14.9397,5.6488,-0.6965,0.8758,0.8250,-0.4200,4
16.306,reactive,14.9565,5.6287,-0.7235,0.8458,0.8250,-0.4200,4
16.356,reactive,14.9815,5.5946,-0.7752,0.8210,0.8250,-0.4200,4
16.406,reactive,14.9952,5.5737,-0.8067,0.8147,0.8250,-0.4200,4
16.468,reactive,15.0040,5.5596,-0.8273,0.8129,1.0186,0.2996,4
16.524,reactive,15.0124,5.5454,-0.8477,0.8119,0.8250,-0.4200,4
16.558,reactive,15.0334,5.5087,-0.8944,0.8313,0.8250,-0.4200,4
16.605,reactive,3.6525,-0.8157,-0.0003,0.0467,0.8250,-0.4200,4
16.662,reactive,3.6541,-0.8160,-0.0001,0.0078,0.9167,0.3629,5
16.705,reactive,15.0682,5.4331,-0.9972,0.8155,0.8250,-0.4200,5
16.754,reactive,15.0800,5.4019,-1.0374,0.8152,0.8250,-0.4200,5
16.805,reactive,15.0927,5.3625,-1.0888,0.8107,1.3796,0.0749,5
16.856,reactive,15.1041,5.3206,-1.1386,0.9120,0.8250,-0.4200,5
16.908,reactive,3.6550,-0.8162,-0.0000,0.0078,0.8250,-0.4200,5
16.958,reactive,15.1221,5.2427,-1.2241,0.8311,1.0093,0.3053,5
17.005,reactive,15.1268,5.2089,-1.2638,0.8537,0.8250,-0.4200,5
