t_s,mode,x,y,yaw,speed,cmd_speed,cmd_steer,collisions
1.607,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
1.657,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
1.707,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
1.757,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
1.807,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
1.857,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
1.907,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
1.957,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2.007,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2.057,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2.108,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2.157,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2.208,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2.257,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2.307,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2.359,rrt,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
2.520,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
2.656,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
2.741,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
2.827,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
2.876,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
2.959,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
3.042,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
3.260,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
3.478,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
3.651,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
3.767,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
3.953,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
4.019,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
4.058,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
4.102,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
4.127,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
4.209,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
4.283,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
4.348,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
4.449,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
4.522,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
4.595,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
4.681,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
4.746,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
4.833,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
4.939,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
5.003,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
5.055,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
5.114,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
5.165,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
5.202,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
5.261,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
5.308,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
5.394,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
5.473,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
5.530,rrt,0.0000,0.0000,0.0000,0.0000,0.3500,-0.4200,0
5.609,rrt,0.0000,0.0000,0.0000,0.0000,1.0972,-0.0508,0
5.692,rrt,8.9430,-0.3579,0.3584,0.0618,0.0000,0.0000,0
5.738,rrt,0.0217,-0.0016,-0.0088,0.3906,0.9124,-0.1421,0
5.772,rrt,0.0404,-0.0021,-0.0103,0.2423,0.9388,0.1290,0
5.940,rrt,0.0472,-0.0022,-0.0107,0.2625,0.0000,0.0000,0
6.022,rrt,9.0179,-0.3327,0.3468,0.5132,0.3500,-0.4200,0
6.196,rrt,9.0616,-0.3139,0.3620,0.2206,0.0000,0.0000,0
6.304,rrt,9.0853,-0.3075,0.3487,0.2255,0.0000,0.0000,0
6.379,rrt,0.1740,-0.0052,-0.0227,0.0529,0.3500,-0.4200,0
6.450,rrt,0.1760,-0.0054,-0.0234,0.0122,1.1151,0.0419,0
6.505,rrt,0.1785,-0.0055,-0.0240,0.0817,1.0303,0.0838,0
6.584,rrt,0.1855,-0.0060,-0.0255,0.2649,0.0000,0.0000,0
6.656,rrt,0.2129,-0.0058,-0.0209,0.4985,0.7763,-0.2094,0
6.758,rrt,9.1648,-0.2809,0.3414,0.3199,0.0000,0.0000,0
6.852,rrt,9.1830,-0.2751,0.3380,0.3001,0.0000,0.0000,0
6.916,rrt,9.2048,-0.2697,0.3268,0.1031,0.8856,-0.1553,0
7.047,rrt,0.2915,-0.0083,-0.0271,0.0419,0.0000,0.0000,0
7.134,rrt,0.3031,-0.0094,-0.0315,0.2678,0.0000,0.0000,0
7.219,rrt,0.3262,-0.0120,-0.0416,0.1625,0.0000,0.0000,0
7.255,rrt,9.2473,-0.2582,0.3124,0.0466,1.1381,0.0306,0
7.348,rrt,9.2480,-0.2580,0.3125,0.0306,0.0000,0.0000,0
7.383,rrt,9.2554,-0.2554,0.3133,0.2562,0.3500,-0.4200,0
7.481,rrt,9.2627,-0.2530,0.3137,0.1956,0.0000,0.0000,0
7.578,rrt,0.3796,-0.0146,-0.0444,0.2556,0.0000,0.0000,0
7.676,rrt,9.2817,-0.2476,0.3096,0.0341,0.0000,0.0000,0
7.761,rrt,0.3966,-0.0171,-0.0539,0.0138,0.0000,0.0000,0
7.831,rrt,9.2832,-0.2471,0.3096,0.0014,0.0000,0.0000,0
7.868,rrt,9.2833,-0.2471,0.3096,0.0003,1.1751,-0.0123,0
7.916,rrt,0.3973,-0.0172,-0.0539,0.0003,0.8854,-0.1555,0
7.961,rrt,0.3984,-0.0172,-0.0539,0.1092,0.4241,-0.3834,0
8.008,rrt,9.2978,-0.2432,0.3057,0.3271,0.4337,-0.3786,0
8.034,rrt,0.4278,-0.0206,-0.0639,0.3911,0.9024,0.1470,0
8.141,rrt,9.3306,-0.2376,0.2809,0.4191,0.0000,0.0000,0
8.242,rrt,9.3306,-0.2376,0.2809,0.4191,0.0000,0.0000,0
8.290,rrt,0.5236,-0.0410,-0.1229,0.1803,0.0000,0.0000,0
8.318,rrt,9.3957,-0.2229,0.2640,0.0384,0.3500,0.4200,0
8.397,rrt,9.3963,-0.2228,0.2640,0.0252,0.0000,0.0000,0
8.448,rrt,0.5361,-0.0422,-0.1211,0.1132,1.0096,0.0941,0
8.516,rrt,9.4053,-0.2193,0.2696,0.0533,0.0000,0.0000,0
8.543,rrt,0.5514,-0.0430,-0.1152,0.2883,0.8354,-0.1802,0
8.571,rrt,0.5620,-0.0438,-0.1128,0.2413,0.8221,0.1867,0
8.637,rrt,0.5810,-0.0459,-0.1123,0.3894,0.6046,0.2942,0
8.724,rrt,9.4495,-0.2063,0.2736,0.3996,0.0000,0.0000,0
8.833,rrt,9.4731,-0.1964,0.2905,0.4469,0.0000,0.0000,0
8.939,rrt,9.4986,-0.1848,0.3108,0.0698,0.0000,0.0000,0
9.059,rrt,9.5012,-0.1840,0.3109,0.0129,0.0000,0.0000,0
9.157,rrt,9.5017,-0.1838,0.3109,0.0016,0.0000,0.0000,0
9.206,rrt,0.6605,-0.0440,-0.0613,0.0001,0.8971,-0.1497,0
9.274,rrt,9.5018,-0.1838,0.3109,0.0001,0.0000,0.0000,0
9.356,rrt,9.5087,-0.1821,0.3081,0.2265,0.0000,0.0000,0
9.423,rrt,0.6795,-0.0464,-0.0680,0.0592,0.9606,-0.1183,0
9.524,rrt,9.5221,-0.1785,0.3045,0.0206,0.0000,0.0000,0
9.593,rrt,0.6990,-0.0489,-0.0745,0.3512,1.1252,-0.0370,0
9.649,rrt,9.5496,-0.1713,0.2970,0.1212,0.4698,-0.3608,0
9.728,rrt,0.7235,-0.0517,-0.0795,0.2876,0.0000,0.0000,0
9.756,rrt,9.5785,-0.1636,0.2912,0.3761,1.1045,-0.0472,0
9.783,rrt,9.5938,-0.1611,0.2800,0.3884,0.0000,0.0000,0
9.858,rrt,0.7717,-0.0615,-0.1107,0.4122,0.0000,0.0000,0
9.917,rrt,9.6197,-0.1565,0.2654,0.1831,0.0000,0.0000,0
9.964,rrt,0.7882,-0.0644,-0.1164,0.0621,0.5951,0.2989,0
10.038,rrt,0.7903,-0.0646,-0.1164,0.0175,0.6276,-0.2828,0
10.091,rrt,0.7932,-0.0648,-0.1157,0.1145,0.4354,0.3778,0
10.126,rrt,0.8017,-0.0651,-0.1114,0.2227,0.9265,-0.1352,0
10.152,rrt,0.8092,-0.0656,-0.1100,0.2781,1.0531,0.0726,0
10.199,rrt,0.8178,-0.0663,-0.1083,0.2989,1.0425,-0.0778,0
10.255,rrt,9.6799,-0.1358,0.2860,0.5032,0.0000,0.0000,0
10.273,rrt,0.8620,-0.0696,-0.1009,0.5764,1.1813,-0.0093,0
10.375,rrt,9.7379,-0.1189,0.2833,0.5496,0.0000,0.0000,0
10.430,rrt,9.7379,-0.1189,0.2833,0.5496,0.0000,0.0000,0
10.481,rrt,0.9637,-0.0805,-0.1037,0.3515,0.0000,0.0000,0
10.504,rrt,0.9732,-0.0815,-0.1038,0.1512,0.7305,-0.2320,0
10.534,rrt,9.8046,-0.0993,0.2844,0.1197,1.0314,-0.0833,0
10.612,rrt,0.9809,-0.0823,-0.1041,0.1590,0.0000,0.0000,0
10.678,rrt,0.9809,-0.0823,-0.1041,0.1590,0.0000,0.0000,0
10.719,rrt,1.0138,-0.0873,-0.1120,0.1432,1.0764,0.0611,0
10.796,rrt,1.0176,-0.0877,-0.1120,0.0616,0.0000,0.0000,0
10.872,rrt,9.8608,-0.0840,0.2799,0.3463,0.0000,0.0000,0
10.920,rrt,9.8767,-0.0790,0.2818,0.1075,0.9574,-0.1199,0
10.969,rrt,9.8790,-0.0784,0.2819,0.0571,1.1953,0.0023,0
11.059,rrt,1.0557,-0.0912,-0.1082,0.1512,0.0000,0.0000,0
11.108,rrt,1.0854,-0.0951,-0.1113,0.5063,0.3500,-0.4200,0
11.175,rrt,9.9313,-0.0639,0.2788,0.2357,0.0000,0.0000,0
11.224,rrt,9.9435,-0.0607,0.2772,0.1963,0.7832,0.2059,0
11.264,rrt,1.1244,-0.1003,-0.1161,0.1083,0.7489,0.2229,0
11.325,rrt,9.9537,-0.0583,0.2745,0.1372,0.7041,0.2450,0
11.364,rrt,1.1414,-0.1012,-0.1100,0.2927,0.7194,0.2375,0
11.392,rrt,1.1549,-0.1009,-0.1001,0.3684,0.9478,-0.1246,0
11.451,rrt,1.1709,-0.1004,-0.0883,0.4283,0.6812,0.2564,0
11.498,rrt,1.1949,-0.1003,-0.0765,0.5334,0.9792,0.1091,0
11.535,rrt,1.2234,-0.1015,-0.0715,0.5869,0.3500,-0.4200,0
11.598,rrt,1.2664,-0.1022,-0.0591,0.5534,0.3500,-0.4200,0
11.639,rrt,1.2814,-0.1033,-0.0603,0.4579,0.7924,0.2014,0
11.696,rrt,10.1110,0.0003,0.3165,0.3955,0.0000,0.0000,0
11.732,rrt,10.1320,0.0052,0.3064,0.3786,0.0000,0.0000,1
11.804,rrt,1.3449,-0.1117,-0.0821,0.1382,0.0000,0.0000,1
11.866,rrt,1.3449,-0.1117,-0.0821,0.1382,0.0000,0.0000,1
11.934,rrt,1.3505,-0.1122,-0.0821,0.0207,1.1862,-0.0068,1
11.999,rrt,1.3511,-0.1122,-0.0821,0.0072,0.3500,-0.4200,1
12.070,rrt,10.1582,0.0134,0.3059,0.3039,0.0000,0.0000,1
12.162,rrt,10.1747,0.0180,0.3028,0.3461,0.0000,0.0000,1
12.292,rrt,1.3915,-0.1170,-0.0899,0.0584,0.0000,0.0000,1
12.327,rrt,10.1962,0.0232,0.2947,0.0276,0.3500,0.4200,1
12.415,rrt,1.3941,-0.1173,-0.0899,0.0038,0.0000,0.0000,1
12.485,rrt,10.2032,0.0259,0.2982,0.1276,0.9596,-0.1188,1
12.561,rrt,10.2058,0.0271,0.3003,0.0682,0.0000,0.0000,1
12.613,rrt,10.2118,0.0291,0.3010,0.1999,0.0000,0.0000,1
12.671,rrt,1.4245,-0.1200,-0.0903,0.1064,0.3500,0.4200,1
12.710,rrt,10.2305,0.0341,0.2968,0.0561,0.0000,0.0000,1
12.779,rrt,1.4298,-0.1204,-0.0901,0.0685,0.9075,0.1445,1
12.827,rrt,10.2362,0.0360,0.2978,0.0397,0.0000,0.0000,2
12.859,rrt,1.4362,-0.1209,-0.0892,0.1731,1.1074,-0.0458,2
12.936,rrt,1.4400,-0.1209,-0.0877,0.1684,0.8831,0.1566,2
13.068,rrt,10.2495,0.0407,0.3011,0.1433,0.0000,0.0000,2
13.147,rrt,1.4803,-0.1223,-0.0759,0.4587,0.6240,-0.2846,2
13.231,rrt,1.5149,-0.1223,-0.0622,0.2338,0.0000,0.0000,2
13.312,rrt,10.2910,0.0460,-0.0000,0.0059,0.9291,-0.1338,2
13.423,rrt,10.2910,0.0460,0.0000,0.0000,0.9679,-0.1147,2
13.483,rrt,1.5647,-0.1298,-0.0849,0.2669,0.5005,-0.3456,2
13.546,rrt,10.2916,0.0459,-0.0000,0.0092,0.0000,0.0000,2
13.596,rrt,1.6135,-0.1386,-0.1088,0.4700,0.6263,-0.2835,2
13.644,rrt,10.2917,0.0459,0.0000,0.0000,0.0000,0.0000,2
13.693,rrt,1.6381,-0.1447,-0.1273,0.2267,0.8574,-0.1693,2
13.725,rrt,1.6470,-0.1472,-0.1351,0.1727,0.8342,-0.1808,2
13.799,rrt,1.6533,-0.1487,-0.1387,0.1630,0.3500,-0.4200,2
13.834,rrt,10.2922,0.0459,-0.0000,0.0079,0.9464,-0.1253,2
13.907,rrt,10.2923,0.0459,-0.0000,0.0033,0.0000,0.0000,3
13.972,rrt,1.7020,-0.1618,-0.1704,0.4535,0.3500,0.4200,3
14.027,rrt,10.2927,0.0458,0.0000,0.0000,0.3500,-0.4200,3
14.079,rrt,10.2927,0.0458,0.0000,0.0033,0.0000,0.0000,3
14.135,rrt,10.2928,0.0458,0.0000,0.0000,0.0000,0.0000,3
14.176,rrt,10.2928,0.0458,0.0000,0.0000,0.0000,0.0000,3
14.243,rrt,10.2928,0.0458,0.0000,0.0000,0.0000,0.0000,3
14.285,rrt,10.2928,0.0458,0.0000,0.0000,0.3500,0.4200,3
14.338,rrt,1.7604,-0.1731,-0.1760,0.0350,0.5021,-0.3448,3
14.435,rrt,10.2930,0.0458,0.0000,0.0048,0.0000,0.0000,3
14.490,rrt,10.2931,0.0458,-0.0000,0.0048,0.0000,0.0000,3
14.539,rrt,10.2932,0.0458,0.0000,0.0000,0.0000,0.0000,3
14.573,rrt,1.7879,-0.1788,-0.1801,0.0362,1.1273,0.0359,3
14.626,rrt,1.7887,-0.1789,-0.1801,0.0192,0.3500,0.4200,3
14.673,rrt,1.7903,-0.1792,-0.1800,0.1138,0.4594,0.3659,3
14.720,rrt,1.8023,-0.1808,-0.1766,0.2319,1.0198,0.0890,3
14.808,rrt,10.2936,0.0458,0.0000,0.0044,0.0000,0.0000,3
14.856,rrt,1.8423,-0.1824,-0.1486,0.4911,0.6510,-0.2713,3
14.906,rrt,1.8613,-0.1847,-0.1457,0.2241,1.0908,0.0539,3
14.958,rrt,1.8697,-0.1861,-0.1470,0.2451,0.6698,-0.2620,3
15.042,rrt,1.8848,-0.1895,-0.1532,0.3927,0.0000,0.0000,4
15.108,rrt,10.2946,0.0459,-0.0000,0.0064,0.0000,0.0000,4
15.157,rrt,10.2947,0.0459,0.0000,0.0000,0.0000,0.0000,4
15.224,rrt,1.9515,-0.2055,-0.1823,0.0984,0.0000,0.0000,4
15.288,rrt,1.9552,-0.2062,-0.1823,0.0182,0.5519,0.3203,4
15.327,rrt,10.2947,0.0459,0.0000,0.0000,0.0000,0.0000,4
15.394,rrt,10.2947,0.0459,0.0000,0.0052,0.0000,0.0000,4
15.473,rrt,1.9579,-0.2067,-0.1822,0.0233,0.3500,0.4200,4
15.552,rrt,10.2947,0.0459,0.0000,0.0000,0.0000,0.0000,4
15.628,rrt,10.2948,0.0459,0.0000,0.0033,0.0000,0.0000,4
15.707,rrt,10.2948,0.0459,0.0000,0.0000,0.0000,0.0000,4
15.808,rrt,1.9690,-0.2078,-0.1769,0.0074,1.0867,-0.0560,4
15.905,rrt,1.9692,-0.2078,-0.1769,0.0021,0.0000,0.0000,4
15.985,rrt,10.2951,0.0459,-0.0000,0.0103,1.0333,-0.0824,4
16.037,rrt,1.9891,-0.2118,-0.1795,0.1354,0.3636,-0.4133,4
16.085,rrt,1.9958,-0.2132,-0.1800,0.2172,0.9758,0.1108,4
16.132,rrt,10.2955,0.0458,-0.0000,0.0035,0.0000,0.0000,5
16.208,rrt,2.0203,-0.2205,-0.1953,0.3730,1.1637,-0.0179,5
16.239,rrt,2.0374,-0.2249,-0.2008,0.2283,0.8325,0.1816,5
16.277,rrt,10.2960,0.0458,0.0000,0.0079,0.0000,0.0000,5
16.325,rrt,2.0637,-0.2300,-0.1995,0.1736,0.0000,0.0000,5
16.376,rrt,2.0689,-0.2310,-0.1995,0.0604,0.7568,0.2190,5
16.419,rrt,10.2961,0.0458,0.0000,0.0072,0.0000,0.0000,5
16.481,rrt,10.2962,0.0458,0.0000,0.0000,0.0000,0.0000,5
16.542,rrt,10.2962,0.0458,0.0000,0.0000,0.0000,0.0000,5
16.590,rrt,2.0811,-0.2331,-0.1971,0.0164,0.0000,0.0000,5
16.652,rrt,10.2962,0.0458,0.0000,0.0000,0.0000,0.0000,5
16.686,rrt,10.2962,0.0458,0.0000,0.0000,0.0000,0.0000,5
16.763,rrt,10.2962,0.0458,0.0000,0.0000,0.8582,0.1689,5
16.842,rrt,10.2962,0.0458,0.0000,0.0000,0.0000,0.0000,5
16.884,rrt,2.0836,-0.2335,-0.1968,0.1167,0.5963,0.2983,5
16.952,rrt,10.2965,0.0458,0.0000,0.0000,0.0000,0.0000,5
16.988,rrt,2.1040,-0.2360,-0.1880,0.2188,0.8004,0.1974,5
17.041,rrt,2.1148,-0.2367,-0.1806,0.1883,0.8138,0.1908,5
17.083,rrt,10.2969,0.0459,0.0000,0.0076,0.0000,0.0000,5
17.147,rrt,10.2971,0.0459,0.0000,0.0000,0.0000,0.0000,6
17.208,rrt,2.1515,-0.2399,-0.1628,0.1097,0.0000,0.0000,6
17.284,rrt,2.1540,-0.2403,-0.1628,0.0582,0.9246,0.1361,6
17.356,rrt,2.1562,-0.2407,-0.1628,0.0108,0.0000,0.0000,6
17.465,rrt,10.2973,0.0459,0.0000,0.0088,0.0000,0.0000,6
17.570,rrt,10.2974,0.0459,0.0000,0.0000,0.0000,0.0000,6
17.611,rrt,10.2974,0.0459,0.0000,0.0000,0.0000,0.0000,6
17.625,rrt,10.2974,0.0459,0.0000,0.0000,0.7972,0.1990,6
17.708,rrt,10.2975,0.0459,0.0000,0.0076,0.0000,0.0000,6
17.781,rrt,2.1878,-0.2442,-0.1538,0.2313,0.0000,0.0000,6
17.834,rrt,2.1973,-0.2448,-0.1491,0.1114,0.0000,0.0000,6
17.882,rrt,10.2977,0.0459,0.0000,0.0000,0.3500,0.4200,6
17.951,rrt,2.2019,-0.2454,-0.1488,0.0135,0.9067,0.1449,6
18.036,rrt,10.2977,0.0459,0.0000,0.0033,0.0000,0.0000,6
18.129,rrt,2.2087,-0.2460,-0.1462,0.1924,0.3500,0.4200,6
18.221,rrt,10.2980,0.0459,0.0000,0.0000,0.3813,0.4045,6
18.310,rrt,10.2981,0.0460,0.0000,0.0033,0.0000,0.0000,7
18.368,rrt,2.2451,-0.2482,-0.1298,0.1818,0.3500,0.4200,7
18.420,rrt,2.2581,-0.2472,-0.1145,0.1151,0.8771,0.1595,7
18.460,rrt,2.2641,-0.2469,-0.1091,0.1222,0.0000,0.0000,7
18.496,rrt,2.2704,-0.2463,-0.1014,0.2092,0.4648,0.3633,7
18.546,rrt,2.2798,-0.2457,-0.0928,0.1789,0.8587,0.1686,7
18.619,rrt,2.2864,-0.2455,-0.0879,0.1867,0.3778,-0.4063,7
18.648,rrt,10.2987,0.0461,0.0000,0.0082,0.0000,0.0000,7
18.669,rrt,2.3248,-0.2438,-0.0621,0.4063,0.0000,0.0000,7
18.758,rrt,10.2990,0.0461,0.0000,0.0000,0.0000,0.0000,7
18.813,rrt,10.2990,0.0461,0.0000,0.0000,0.0000,0.0000,7
18.836,rrt,2.3426,-0.2447,-0.0607,0.0324,0.3776,0.4064,7
18.917,rrt,2.3441,-0.2447,-0.0607,0.0477,0.0000,0.0000,7
18.980,rrt,10.2991,0.0461,0.0000,0.0036,0.0000,0.0000,7
19.011,rrt,2.3537,-0.2445,-0.0562,0.0457,0.9804,-0.1085,7
19.043,rrt,2.3549,-0.2446,-0.0562,0.0197,1.1992,0.0004,7
19.089,rrt,2.3592,-0.2450,-0.0570,0.2002,0.3500,0.4200,7
19.136,rrt,10.2995,0.0461,0.0000,0.0033,1.1161,0.0414,7
19.175,rrt,10.2996,0.0461,0.0000,0.0106,0.0000,0.0000,7
19.247,rrt,2.4108,-0.2461,-0.0475,0.3995,0.0000,0.0000,7
19.275,rrt,2.4244,-0.2468,-0.0479,0.1127,0.9768,0.1103,7
19.334,rrt,10.2999,0.0461,0.0000,0.0093,1.0131,0.0923,7
19.367,rrt,10.3001,0.0461,0.0000,0.0096,0.0000,0.0000,8
19.434,rrt,2.4586,-0.2473,-0.0420,0.1678,1.1297,-0.0348,8
19.484,rrt,2.4651,-0.2477,-0.0425,0.1857,0.8753,0.1604,8
19.526,rrt,2.4795,-0.2486,-0.0440,0.3661,0.0000,0.0000,8
19.586,rrt,2.4940,-0.2489,-0.0423,0.2711,0.8214,0.1871,8
19.628,rrt,2.5027,-0.2493,-0.0424,0.1500,0.9271,-0.1348,8
19.664,rrt,10.3009,0.0462,0.0000,0.0088,0.0000,0.0000,8
19.718,rrt,10.3009,0.0462,0.0000,0.0000,0.0000,0.0000,8
19.792,rrt,10.3009,0.0462,0.0000,0.0000,0.0000,0.0000,8
19.842,rrt,10.3009,0.0462,0.0000,0.0000,0.0000,0.0000,8
19.928,rrt,2.5369,-0.2501,-0.0389,0.0234,0.9402,-0.1284,8
20.023,rrt,2.5378,-0.2501,-0.0390,0.0043,0.9699,-0.1137,8
20.079,rrt,2.5414,-0.2504,-0.0402,0.1677,0.0000,0.0000,8
20.134,rrt,10.3013,0.0461,-0.0000,0.0092,0.0000,0.0000,8
20.196,rrt,10.3015,0.0461,0.0000,0.0000,0.0000,0.0000,8
20.265,rrt,10.3015,0.0461,0.0000,0.0000,0.3691,0.4105,8
20.326,rrt,2.5740,-0.2532,-0.0475,0.0238,0.0000,0.0000,8
20.358,rrt,2.5744,-0.2532,-0.0476,0.0156,0.9734,0.1120,8
20.383,rrt,10.3016,0.0461,0.0000,0.0035,0.3500,0.4200,8
20.437,rrt,2.5784,-0.2532,-0.0465,0.0949,1.0511,-0.0736,8
20.476,rrt,2.5877,-0.2526,-0.0408,0.2142,0.0000,0.0000,9
20.556,rrt,2.6013,-0.2521,-0.0346,0.2160,0.9208,-0.1380,9
20.600,rrt,10.3020,0.0462,0.0000,0.0000,0.7383,-0.2282,9
20.617,rrt,10.3021,0.0462,-0.0000,0.0088,0.0000,0.0000,9
20.692,rrt,2.6204,-0.2533,-0.0379,0.1561,0.9652,0.1160,9
20.732,rrt,10.3022,0.0462,0.0000,0.0092,0.9874,0.1051,9
20.783,rrt,10.3025,0.0462,0.0000,0.0094,0.0000,0.0000,9
20.850,rrt,2.6535,-0.2529,-0.0290,0.3316,0.3840,0.4032,9
20.920,rrt,2.6535,-0.2529,-0.0290,0.3316,0.9353,-0.1308,9
20.965,rrt,2.6682,-0.2531,-0.0276,0.1330,1.1536,0.0229,9
21.031,rrt,2.6768,-0.2528,-0.0243,0.2380,0.3500,-0.4200,9
21.065,rrt,2.6931,-0.2528,-0.0225,0.4188,0.0000,0.0000,9
21.112,rrt,2.7069,-0.2531,-0.0220,0.4610,0.3500,0.4200,9
21.163,rrt,2.7251,-0.2540,-0.0250,0.2245,0.3500,0.4200,9
21.240,rrt,10.3034,0.0462,0.0000,0.0033,0.8984,0.1490,9
21.291,rrt,10.3035,0.0462,0.0000,0.0033,0.0000,0.0000,9
21.372,rrt,2.7582,-0.2511,-0.0046,0.3182,0.3500,-0.4200,9
