t_s,mode,x,y,yaw,speed,cmd_speed,cmd_steer,collisions
4.451,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
4.501,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
4.551,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
4.602,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
4.651,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
4.702,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
4.752,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
4.801,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
4.851,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
4.901,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
4.951,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.001,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.051,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.101,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.151,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.201,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.252,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.302,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.351,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.401,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.451,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.501,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.551,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.602,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.651,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.701,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.751,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.801,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.851,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.901,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.952,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.003,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.054,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.101,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.151,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.201,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.251,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.301,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.351,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.401,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.452,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.502,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.551,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.601,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.651,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.703,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.751,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.801,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.851,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.901,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.951,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.002,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.056,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.101,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.151,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.201,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.251,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.301,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.354,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.401,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.451,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.501,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.551,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.601,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.651,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.701,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.751,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.801,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.851,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.901,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.951,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.001,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.051,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.102,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.151,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.201,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.251,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.301,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.351,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.401,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.452,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.501,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.552,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.602,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.651,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.701,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.751,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.801,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.851,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.901,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8.951,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.001,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.051,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.101,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.151,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.201,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.251,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.301,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.351,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.401,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.451,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.501,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.551,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.603,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.651,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.701,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.751,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.801,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.851,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.901,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.951,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.001,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.051,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.101,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.151,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.201,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.251,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.303,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.351,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.402,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.451,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.501,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.552,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.601,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.651,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.701,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.752,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.802,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.851,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.901,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.951,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.001,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.051,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.101,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.151,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.201,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.251,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.301,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.353,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.401,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.451,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.501,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.551,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.602,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.651,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.701,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.751,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.801,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.851,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.901,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.951,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.001,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.051,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.102,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.151,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.201,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.251,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.301,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.352,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.401,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.451,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.501,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.551,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.601,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.651,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.701,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.751,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.802,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.851,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.901,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.951,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.001,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.051,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.101,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.151,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.201,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.251,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.301,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.352,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.401,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.451,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.501,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.553,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.602,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.651,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.701,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.751,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.801,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.851,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.901,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.951,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.001,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.051,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.102,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.151,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.201,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.251,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.303,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.351,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.401,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.451,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.501,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.551,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.601,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.651,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.701,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.752,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.801,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.852,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.901,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.951,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.001,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.051,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.101,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.151,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.201,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.251,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.301,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.351,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.402,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.451,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.501,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.551,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.601,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.651,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.701,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.751,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.801,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.851,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.901,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.951,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.001,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.051,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.101,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.151,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.202,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.251,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.303,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.353,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.401,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.451,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.501,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.552,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.602,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.651,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.701,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.751,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.801,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.867,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.901,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
16.951,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17.002,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17.051,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17.101,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17.151,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17.202,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17.251,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17.301,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17.351,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
17.404,reactive,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
